location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam128,301_beam288,302_beam0,302_beam32,302_beam64,302_beam96,302_beam128,302_beam288,Distance_301,Distance_302,Angle_301,Angle_302
693.0,211.0,448,-104.4,-6.8,21.0,15:04:39.810,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,448,-104.4,-9.9,20.1,15:04:41.668,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,448,-104.6,-9.6,19.3,15:04:42.689,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,448,-103.8,-8.9,21.6,15:04:43.977,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,448,-103.9,-9.0,21.4,15:04:45.131,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.4,-6.3,22.0,15:04:47.544,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.4,22.5,15:04:49.001,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.3,-7.0,23.8,15:04:50.696,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.1,-7.2,23.6,15:04:52.849,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.0,22.8,15:04:53.093,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.3,-7.1,22.9,15:04:55.324,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.1,-7.3,22.3,15:04:56.443,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.3,-7.1,22.9,15:04:56.682,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.3,-6.3,22.7,15:04:57.925,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-103.0,-7.4,22.8,15:05:00.297,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-103.3,-7.0,21.9,15:05:00.724,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.5,-7.1,23.1,15:05:01.809,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.5,-7.2,23.0,15:05:03.087,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.2,-7.3,23.0,15:05:04.372,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.1,-7.0,23.2,15:05:05.644,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-103.8,-7.8,22.0,15:05:06.929,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-103.6,-7.4,21.9,15:05:08.697,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.9,-6.1,22.2,15:05:09.183,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-105.9,-8.1,19.1,15:05:11.093,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.5,22.8,15:05:12.294,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.0,23.0,15:05:14.362,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.0,23.2,15:05:15.869,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.6,-7.2,23.1,15:05:16.968,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.6,-7.2,23.3,15:05:16.968,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.3,23.1,15:05:16.968,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.3,23.3,15:05:16.968,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.4,-7.3,23.4,15:05:18.293,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.8,-7.3,22.4,15:05:19.920,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.6,-7.3,22.5,15:05:21.000,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.8,-7.2,15.6,15:05:22.271,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.3,-7.1,23.6,15:05:23.565,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.6,-7.1,23.7,15:05:25.359,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.6,-7.1,23.6,15:05:26.128,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.1,23.3,15:05:27.802,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.0,24.3,15:05:29.094,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.7,-7.1,23.8,15:05:29.969,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.0,-6.2,22.4,15:05:31.327,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.7,-7.3,23.0,15:05:33.709,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.1,22.2,15:05:33.801,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.1,23.5,15:05:36.363,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.6,-7.1,23.5,15:05:36.850,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-103.7,-7.7,21.9,15:05:37.363,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-105.8,-8.0,13.4,15:05:39.075,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-103.8,-7.0,21.4,15:05:40.211,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.9,-7.6,22.6,15:05:41.479,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.1,23.6,15:05:42.768,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.0,23.7,15:05:44.495,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.1,-7.1,23.9,15:05:45.722,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.4,-7.2,24.1,15:05:46.599,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.4,-7.2,23.4,15:05:48.293,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.4,-6.9,23.5,15:05:49.496,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.6,-7.6,16.6,15:05:50.297,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.0,-7.3,23.0,15:05:51.730,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.1,23.4,15:05:52.917,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.0,23.4,15:05:54.288,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.0,23.4,15:05:55.683,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.1,23.1,15:05:57.893,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.0,-7.1,22.9,15:05:58.119,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.1,23.6,15:05:59.408,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.2,23.5,15:06:01.099,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.1,22.7,15:06:01.968,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.0,-7.1,22.8,15:06:03.240,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.1,-7.1,23.3,15:06:04.523,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.2,-7.3,22.7,15:06:06.191,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.0,23.4,15:06:07.088,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.1,22.9,15:06:08.693,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.1,23.2,15:06:09.896,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.3,22.6,15:06:10.755,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-103.1,-7.4,15.9,15:06:12.174,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.0,23.3,15:06:14.634,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.1,23.0,15:06:15.738,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.1,-7.3,22.6,15:06:17.070,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.1,-7.4,21.7,15:06:17.374,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.6,-7.4,21.7,15:06:18.608,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.7,-7.1,23.2,15:06:19.875,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.7,-7.3,23.0,15:06:21.162,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.7,-7.2,23.6,15:06:22.819,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.3,23.0,15:06:23.727,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-6.9,22.3,15:06:24.998,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.1,22.4,15:06:26.288,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.2,22.3,15:06:28.847,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.8,-7.3,21.5,15:06:29.092,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-101.9,-7.1,22.4,15:06:29.955,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.4,-7.5,21.6,15:06:32.675,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-102.5,-7.4,21.8,15:06:33.967,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-103.6,-7.4,20.9,15:06:33.968,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-108.2,-7.2,16.4,15:06:35.238,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
693.0,211.0,302,-110.3,-8.1,14.9,15:06:36.292,18Jun13_150427.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,175.410946066658,45.27692569068709,H,H
761.0,156.0,302,-113.9,-8.3,,15:33:10.454,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-113.4,-10.3,,15:33:12.579,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-111.9,-10.3,,15:33:15.409,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-112.2,-8.1,,15:33:46.534,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-111.5,-10.1,,15:33:48.839,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-111.6,-10.4,,15:33:51.080,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-112.5,-8.0,,15:34:22.237,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-111.9,-7.5,,15:34:23.772,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-110.9,-6.9,,15:34:26.428,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-112.6,-9.9,,15:34:57.355,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-113.3,-7.3,,15:34:59.827,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
761.0,156.0,302,-113.0,-7.5,,15:35:02.295,18Jun13_153251.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,115.31695452100702,55.036351623268054,A,C
755.0,241.0,302,-97.2,-7.1,27.1,16:20:28.994,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-99.4,-7.3,24.9,16:20:29.167,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-100.6,-7.1,24.2,16:20:30.447,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-100.9,-6.8,23.6,16:20:31.727,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-100.4,-6.9,23.9,16:20:33.007,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-99.5,-6.9,24.7,16:20:34.742,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-101.0,-6.9,24.0,16:20:35.942,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-100.0,-6.9,16.8,16:20:37.288,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-100.7,-6.9,16.4,16:20:38.342,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-100.3,-6.8,17.1,16:20:40.677,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-99.2,-7.0,18.0,16:20:41.768,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
755.0,241.0,302,-101.9,-6.9,15.3,16:20:43.142,18Jun13_162028.1.nmf,-9,-10,0,1,0,0,0,0,1,0,0,0,0,0,120.55289295574785,38.91015291668744,H,F
