location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam128,301_beam288,302_beam0,302_beam32,302_beam64,302_beam96,302_beam128,302_beam288,Distance_301,Distance_302,Angle_301,Angle_302
899.0,177.0,120,-132.2,-17.1,,08:48:44.692,18Jun13_084616.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,38.01315561749642,163.59095329510126,D,D
899.0,177.0,120,-136.9,-21.8,,08:48:48.234,18Jun13_084616.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,38.01315561749642,163.59095329510126,D,D
899.0,177.0,120,-133.6,-18.1,,08:48:49.229,18Jun13_084616.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,38.01315561749642,163.59095329510126,D,D
899.0,177.0,120,-133.1,-17.4,,08:48:52.767,18Jun13_084616.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,38.01315561749642,163.59095329510126,D,D
903.0,151.0,120,-118.4,-11.1,3.2,08:55:00.993,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.3,-11.8,3.0,08:55:01.510,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.8,-12.3,2.0,08:55:02.100,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.8,-12.3,0.9,08:55:02.625,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.4,-11.9,2.1,08:55:02.933,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.5,-12.2,0.9,08:55:03.825,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.2,-11.4,5.1,08:55:04.213,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.1,-12.7,-1.1,08:55:05.025,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.0,-12.9,0.7,08:55:05.990,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.9,-11.4,3.8,08:55:06.225,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.7,-10.8,5.0,08:55:06.773,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.5,-10.3,7.2,08:55:07.425,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-115.6,-10.5,4.7,08:55:08.230,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.7,-11.1,7.4,08:55:08.690,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.9,-10.1,10.8,08:55:09.825,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.7,-9.9,8.9,08:55:10.470,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.8,-9.8,9.4,08:55:11.025,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.1,-9.9,8.3,08:55:11.253,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.0,-9.9,8.7,08:55:12.225,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.0,-10.2,7.3,08:55:12.710,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.1,-9.9,9.2,08:55:13.425,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.6,-9.7,7.8,08:55:13.813,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.4,-9.8,9.8,08:55:14.625,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.3,-9.6,10.2,08:55:15.093,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.1,-9.6,10.2,08:55:15.825,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.2,-9.6,10.8,08:55:16.372,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-114.8,-9.6,12.2,08:55:17.024,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-115.4,-9.7,11.1,08:55:17.655,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-115.1,-10.4,4.8,08:55:18.292,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.6,-10.6,5.4,08:55:18.932,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.3,-10.8,4.5,08:55:19.572,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.4,-10.8,4.6,08:55:20.624,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.6,-10.3,5.7,08:55:20.852,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.5,-10.0,6.9,08:55:21.824,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.4,-10.2,6.6,08:55:22.132,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.8,-10.4,5.5,08:55:23.024,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.9,-11.1,4.2,08:55:23.412,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.0,-11.1,4.0,08:55:24.224,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.5,-11.1,3.2,08:55:24.775,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.7,-11.3,2.5,08:55:25.424,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.5,-11.2,3.6,08:55:26.149,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.1,-10.9,4.1,08:55:26.624,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.2,-11.5,2.4,08:55:27.252,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-120.8,-12.4,4.5,08:55:27.887,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.6,-10.6,8.1,08:55:28.532,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.0,-9.9,9.5,08:55:29.172,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.2,-9.9,9.9,08:55:30.224,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.3,-9.9,9.7,08:55:30.629,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.6,-10.1,7.9,08:55:31.424,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.3,-9.9,9.1,08:55:31.732,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.6,-9.6,10.9,08:55:32.869,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.9,-9.9,8.5,08:55:33.012,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.4,-9.9,9.3,08:55:33.824,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.4,-9.8,11.1,08:55:34.292,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.3,-9.6,10.6,08:55:35.109,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.9,-9.8,9.7,08:55:35.572,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.5,-9.9,9.4,08:55:36.224,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.0,-9.8,10.2,08:55:36.855,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.6,-10.0,5.4,08:55:37.492,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.1,-10.3,5.4,08:55:38.624,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.9,-8.4,7.9,08:55:39.271,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.4,-10.0,8.9,08:55:39.774,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-116.8,-7.3,9.9,08:55:40.275,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.8,-9.6,9.7,08:55:40.776,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.7,-7.8,8.6,08:55:41.278,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.6,-7.8,8.5,08:55:41.778,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.1,-7.8,8.0,08:55:42.280,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.1,-7.8,7.8,08:55:42.780,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.9,-10.1,7.9,08:55:43.289,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.8,-7.4,8.0,08:55:43.778,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.4,-9.9,9.0,08:55:44.294,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.3,-7.6,8.2,08:55:44.795,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.1,-7.7,8.1,08:55:45.298,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.7,-9.9,7.3,08:55:45.809,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-120.1,-8.6,6.9,08:55:46.309,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-120.0,-10.5,7.0,08:55:46.814,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.6,-8.8,7.0,08:55:47.315,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.6,-8.1,7.3,08:55:47.818,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-120.3,-8.4,6.9,08:55:48.320,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-120.0,-8.4,6.7,08:55:48.824,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.4,-10.1,7.3,08:55:49.334,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.6,-8.1,7.5,08:55:49.835,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.3,-9.8,7.2,08:55:50.301,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.3,-9.9,7.8,08:55:51.424,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.1,-10.3,8.0,08:55:51.824,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.9,-10.2,8.0,08:55:52.212,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.8,-10.2,8.0,08:55:53.029,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.8,-10.2,7.9,08:55:53.492,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.1,-10.1,7.3,08:55:54.224,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.7,-9.9,8.4,08:55:54.787,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.8,-10.1,8.2,08:55:55.424,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.5,-9.9,7.7,08:55:56.052,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.4,-9.9,8.4,08:55:56.692,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.2,-9.9,9.4,08:55:58.115,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.2,-10.0,8.7,08:55:59.024,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.8,-9.9,8.9,08:55:59.255,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.9,-10.6,3.9,08:56:00.224,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.2,-11.2,2.9,08:56:00.789,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.8,-11.8,1.6,08:56:01.424,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.4,-11.8,1.4,08:56:01.989,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-119.0,-11.6,1.7,08:56:02.624,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.4,-11.4,2.4,08:56:03.092,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.3,-11.4,2.1,08:56:03.824,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.4,-11.8,2.1,08:56:04.372,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.5,-11.6,2.1,08:56:05.024,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.4,-11.4,2.3,08:56:05.652,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.3,-11.4,2.6,08:56:06.469,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.9,-10.9,3.7,08:56:06.932,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.3,-11.2,3.2,08:56:07.572,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-118.2,-11.9,0.9,08:56:08.624,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
903.0,151.0,120,-117.3,-12.6,0.5,08:56:08.852,18Jun13_085500.1.nmf,-10,-10,0,0,1,0,0,0,1,0,0,0,0,0,59.405386961116584,173.92527130926086,C,D
