location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam128,302_beam0,302_beam32,302_beam64,302_beam96,302_beam128,Distance_301,Distance_302,Angle_301,Angle_302
740,286,151,-116.3,-10.5,9.5,09:36:51.970,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
740,286,151,-122.1,-9.9,7.9,09:36:52.448,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
740,286,151,-121.6,-9.4,5,09:36:52.994,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
740,286,151,-120.6,-10.7,5.1,09:36:53.496,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
740,286,151,-120.2,-9.1,5.9,09:36:53.936,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
740,286,154,-117.1,-10.2,6.5,09:36:54.441,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
740,286,154,-115.2,-8.5,8.1,09:36:55.048,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
740,286,154,-113.5,-9.9,7.5,09:36:55.627,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
740,286,154,-113.8,-10.1,4.9,09:36:56.127,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
740,286,154,-115.9,-11.5,8,09:36:56.627,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
740,286,154,-116.2,-11.6,5.9,09:36:57.188,18Jun28_093651.1.nmf,-10,-5,0,0,1,0,0,1,0,0,0,0,154.767567662,80.024996095,8,6
