location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam128,302_beam0,302_beam32,302_beam64,302_beam96,302_beam128,Distance_301,Distance_302,Angle_301,Angle_302
909.0,180.0,154,-127.6,-13.6,-0.6,14:11:10.553,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-130.8,-16.7,-6.1,14:11:11.500,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-130.1,-16.2,-3.0,14:11:12.276,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.4,-13.9,-2.7,14:11:13.262,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.6,-14.3,-4.2,14:11:13.574,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.0,-13.6,-2.6,14:11:14.153,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-125.9,-12.8,-2.6,14:11:15.302,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.1,-12.6,-1.0,14:11:16.553,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-128.2,-14.4,-2.7,14:11:16.771,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-128.3,-14.4,-3.6,14:11:17.741,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-128.4,-14.6,-2.6,14:11:18.052,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.4,-13.7,-1.9,14:11:18.953,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.7,-13.2,-2.3,14:11:19.333,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.0,-13.0,-1.4,14:11:19.973,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-125.6,-12.6,-1.6,14:11:20.613,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-125.6,-12.6,-1.1,14:11:21.256,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.7,-13.4,-3.1,14:11:22.100,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.6,-12.9,-1.7,14:11:22.534,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.1,-13.3,-2.6,14:11:23.171,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.6,-13.6,-2.2,14:11:23.753,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.5,-13.8,-2.5,14:11:24.812,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.6,-14.2,-2.9,14:11:24.953,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.7,-13.9,-2.9,14:11:26.153,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.3,-13.5,-1.8,14:11:26.702,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.9,-13.1,-2.6,14:11:27.353,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.1,-13.4,-2.1,14:11:28.095,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.3,-13.5,-2.6,14:11:28.934,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.4,-13.7,-1.2,14:11:29.570,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.2,-13.3,-1.4,14:11:30.215,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.3,-13.7,-2.4,14:11:30.848,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.9,-13.3,-2.0,14:11:31.494,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.1,-13.2,-1.7,14:11:32.129,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.1,-13.4,-1.3,14:11:32.776,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.0,-13.4,-2.5,14:11:33.353,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.8,-12.9,-1.2,14:11:34.552,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.6,-12.9,-1.5,14:11:35.755,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.6,-13.1,-1.2,14:11:35.973,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.6,-13.0,-1.0,14:11:36.955,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.3,-12.9,-1.6,14:11:37.251,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.4,-13.0,-0.3,14:11:38.153,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.9,-12.9,-2.1,14:11:38.994,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.5,-12.8,-0.8,14:11:39.805,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.8,-13.0,-2.3,14:11:40.453,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.9,-13.6,-1.3,14:11:41.538,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.5,-13.0,-0.9,14:11:42.085,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-126.9,-13.0,-0.8,14:11:42.604,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
909.0,180.0,154,-127.9,-13.9,-1.7,14:11:43.164,18Jun22_141110.1.nmf,-10,-5,1,0,0,0,0,1,0,0,0,0,45.18849411078001,172.96531444194238,4,4
