location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam128,302_beam0,302_beam32,302_beam64,302_beam96,302_beam128,Distance_301,Distance_302,Angle_301,Angle_302
848,219,301,-94.5,-6.4,28.9,16:02:30.533,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-92.8,-6.3,28.1,16:02:32.008,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-94.9,-6.4,25.6,16:02:33.210,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-92.5,-6.3,28.2,16:02:35.517,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-93.8,-6.3,28.1,16:02:35.560,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-94.9,-6.3,26.5,16:02:37.869,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-95.9,-6.3,27.7,16:02:39.190,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-95.9,-6.2,26.8,16:02:39.220,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-96.3,-6.4,23,16:02:40.761,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-96.1,-6.2,28.2,16:02:41.966,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-95.9,-6.3,25.9,16:02:43.239,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-96.3,-6.3,27,16:02:44.529,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
848,219,301,-95.8,-6.3,26.5,16:02:45.798,18Jun22_160230.1.nmf,-10,-5,0,1,1,0,0,1,0,0,0,0,28.2842712475,110.7655181002,7,5
