location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam128,302_beam0,302_beam32,302_beam64,302_beam96,302_beam128,Distance_301,Distance_302,Angle_301,Angle_302
809,150,302,-111.2,-10.6,,15:58:48.054,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.3,-10.1,,15:58:51.666,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.3,-10,,15:58:52.108,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.5,-9.8,,15:58:53.751,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111,-7.3,,15:59:02.701,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.8,-9.7,,15:59:06.509,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.8,-9.7,,15:59:07.119,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.3,-10,,15:59:08.270,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.8,-9.8,,15:59:11.877,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.3,-7.6,,15:59:17.914,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.1,-10.1,,15:59:22.287,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.8,-10,,15:59:22.904,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111,-10.1,,15:59:24.100,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.6,-9.7,,15:59:27.435,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.7,-7.4,,15:59:33.250,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-108.6,-9.7,,15:59:36.762,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-108.4,-9.3,,15:59:37.891,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-108.3,-9.4,,15:59:41.703,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.1,-6.7,,15:59:47.471,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.3,-9.4,,15:59:51.040,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.8,-9.7,,15:59:52.559,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-112,-10.3,,15:59:55.973,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.1,-9.7,,16:00:01.781,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-108.5,-9.4,,16:00:05.369,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-108.4,-9.4,,16:00:05.908,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-108.8,-9.4,,16:00:09.749,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.1,-7.9,,16:00:15.915,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.1,-10.1,,16:00:17.038,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.1,-9.6,,16:00:20.572,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.8,-9.6,,16:00:21.180,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-111.1,-7.3,,16:00:30.641,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
809,150,302,-110.1,-9.5,,16:00:34.364,18Jun28_155846.1.nmf,-5,-5,0,1,0,0,0,1,0,0,0,0,76.6941979553,90.426765949,1,4
