location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam288,302_beam0,302_beam32,302_beam64,302_beam96,302_beam288,Distance_301,Distance_302,Angle_301,Angle_302
772,150,302,-109.2,-7.3,,14:24:13.451,18Jun20_142355.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,107.7821877677,65.5133574166,A,C
772,150,302,-112.2,-10.3,,14:24:17.493,18Jun20_142355.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,107.7821877677,65.5133574166,A,C
772,150,302,-110.9,-7.3,,14:24:48.500,18Jun20_142355.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,107.7821877677,65.5133574166,A,C
772,150,302,-112.7,-10.1,,14:24:52.547,18Jun20_142355.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,107.7821877677,65.5133574166,A,C
772,150,302,-111.2,-10.3,,14:25:23.048,18Jun20_142355.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,107.7821877677,65.5133574166,A,C
772,150,302,-110.6,-6.8,,14:25:27.082,18Jun20_142355.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,107.7821877677,65.5133574166,A,C
772,150,302,-119.2,-11.6,,14:25:58.091,18Jun20_142355.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,107.7821877677,65.5133574166,A,C
708,244,154,-123,-14.4,-0.4,14:58:55.689,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-122.1,-13.8,-0.7,14:58:56.284,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-122.3,-13.9,0.8,14:58:56.516,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-122.3,-14.1,1.1,14:58:57.405,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-124.1,-16.2,-2.1,14:58:57.803,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-123.7,-18,-5.4,14:58:58.605,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-125.3,-18,-4.6,14:58:59.402,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-124.6,-16.2,-2.1,14:58:59.805,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-123.4,-15.5,-1.3,14:59:00.351,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-125.3,-17.7,-3.8,14:59:01.005,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-124.8,-18.5,-4.3,14:59:01.631,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-124.4,-17.7,-4.5,14:59:02.287,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-124.2,-17.4,-4.8,14:59:02.911,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-123.4,-16.4,-1.9,14:59:03.552,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-123.4,-15.7,-0.4,14:59:04.605,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-122.8,-15,1.4,14:59:05.288,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-122.9,-15.6,-0.5,14:59:05.805,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-121.9,-16.1,-0.9,14:59:06.592,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-122.8,-17.2,-2.7,14:59:07.005,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-122.9,-16.7,-1.9,14:59:07.393,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-123.6,-16.6,-2.7,14:59:08.288,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-124.8,-16.4,-1,14:59:08.671,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-125.2,-16.1,-2,14:59:09.405,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-123.8,-15.5,-1.1,14:59:09.952,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-122.3,-15.6,-1.2,14:59:11.072,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-121,-15.9,-2.1,14:59:11.289,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-121.1,-14.7,-0.9,14:59:11.876,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
708,244,154,-120.8,-15.4,-2.4,14:59:13.005,18Jun20_145855.1.nmf,-10,-12,0,0,1,0,0,1,0,0,0,0,166.2077013859,48.4148737476,H,G
