location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam288,302_beam0,302_beam32,302_beam64,302_beam96,302_beam288,Distance_301,Distance_302,Angle_301,Angle_302
796,177,120,-125.1,-12.3,1.2,16:19:38.732,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-131.3,-16.8,0.3,16:19:39.192,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-133,-19.3,-6.9,16:19:39.701,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-133.4,-18.8,-6.6,16:19:40.259,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-131.7,-17.1,-6.4,16:19:40.736,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-135.9,-21.5,-7.2,16:19:41.328,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-136.3,-22.1,-9.9,16:19:41.749,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-136,-21.5,-8.7,16:19:42.293,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-135.3,-20.8,-9.7,16:19:42.857,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-133.9,-19.1,-7.7,16:19:43.357,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-134.4,-19.8,-7.3,16:19:43.822,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-135.7,-20.9,-8.5,16:19:44.390,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-136.4,-22,-9.5,16:19:44.892,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
796,177,120,-135.4,-20.6,-8.6,16:19:45.384,18Jun20_161847.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,75.2861208989,64.8459713475,A,D
747,143,302,-107.2,-6.6,,16:33:43.985,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
747,143,433,-125.4,-13.9,,16:33:44.588,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
747,143,302,-108.5,-9.7,,16:33:47.766,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
747,143,433,-125,-14.1,,16:33:48.801,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
747,143,302,-107.5,-9.8,,16:33:49.305,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
747,143,302,-107.6,-9.7,,16:33:50.805,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
747,143,302,-108.8,-9.5,,16:33:54.178,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
747,143,433,-123.7,-13.4,,16:33:55.263,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
747,143,302,-108.4,-10,,16:33:58.862,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
747,143,302,-108.8,-7.2,,16:34:00.049,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
747,143,433,-123.4,-13.4,,16:34:01.082,18Jun20_163332.1.nmf,-10,-12,0,0,0,0,1,1,0,0,0,0,133.3304166348,63.6396103068,A,C
