location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam288,302_beam0,302_beam32,302_beam64,302_beam96,302_beam288,Distance_301,Distance_302,Angle_301,Angle_302
904,166,120,-128.4,-14.4,-0.9,11:41:07.341,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-128.5,-13.8,-0.8,11:41:08.087,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-127.5,-12.9,-1.1,11:41:08.587,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-128.4,-13.7,-1.4,11:41:09.163,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-128.5,-13.7,-1.1,11:41:09.623,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-128.9,-13.8,-2.2,11:41:10.263,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-129.8,-14.6,-2.9,11:41:11.386,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-130.5,-15.4,-2.5,11:41:11.589,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-130.8,-15.5,-3,11:41:12.586,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-133.3,-17.8,-4.1,11:41:12.897,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-131.9,-16.6,-4.5,11:41:13.786,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-130.6,-15.8,-2.7,11:41:14.098,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-131.8,-16.7,-4.5,11:41:14.986,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-132.3,-17.1,-6.3,11:41:15.387,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
904,166,120,-133.3,-18.1,-7.8,11:41:16.186,18Jun07_113935.1.nmf,-10,-10,1,0,0,0,0,1,0,0,0,0,48.8364617883,170.7512811079,D,D
