location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam288,302_beam0,302_beam32,302_beam64,302_beam96,302_beam288,Distance_301,Distance_302,Angle_301,Angle_302
714,244,151,-127.3,-13.8,-0.5,09:37:01.256,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-128.9,-14.8,-3.5,09:37:01.801,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-128.9,-15.5,-2.6,09:37:02.247,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-128.4,-14.5,-2.6,09:37:02.827,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-129.3,-15.4,-1.8,09:37:03.316,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-129.2,-14.9,-2.6,09:37:03.912,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-130.3,-16,-3.2,09:37:04.356,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-129.9,-16,-3.2,09:37:04.933,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-128.7,-15,-3.1,09:37:05.387,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-130,-15.9,-3.4,09:37:05.919,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-128,-13.9,-1.7,09:37:06.498,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
714,244,151,-128.3,-15.1,-1.8,09:37:06.992,18Jun22_093650.1.nmf,-9,-12,0,0,0,0,1,1,0,0,0,0,160.4400199452,44.9444101085,H,G
