location_x,location_y,PCI,RSRP
6.9205,12.433,37,-114.018182
6.9205,12.433,38,-124.19
6.9205,12.433,39,-120.033333
6.9745,14.566,37,-110.511111
6.9745,14.566,39,-117.271429
7.0285,16.699,37,-121.24
8.6845,16.5385,37,-121.033333
8.6845,16.5385,39,-126.746154
8.932,12.2635,37,-104.9
8.932,12.2635,39,-111.55
8.986,14.3965,37,-120
8.986,14.3965,39,-126.25
9.5515,13.315,37,-110
9.5515,13.315,38,-120.142857
9.5515,13.315,39,-111.1
11.2105,13.273,37,-98.382514
12.8725,13.3495,37,-99.659016
12.8725,13.3495,39,-104.805882
14.647,13.186,37,-99.697391
14.647,13.186,38,-116.755556
14.647,13.186,39,-112.640541
16.4245,13.141,37,-94.998473
18.199,12.9775,37,-93.418081
19.858,12.9355,37,-87.547163
21.754,12.8875,37,-85.963707
23.419,13.0825,37,-81.87283
25.549,12.91,37,-87.788281
27.0865,12.7525,37,-91.104444
28.636,13.069,37,-97.705217
30.529,12.9025,37,-98.95567
30.529,12.9025,38,-110.17
30.529,12.9025,39,-108.033333
32.3005,12.6205,38,-108.933333
32.3005,12.6205,39,-106.175
33.61,12.8245,37,-106.678571
33.61,12.8245,38,-106.583333
33.61,12.8245,39,-101.28
35.509,12.895,37,-109.008333
35.509,12.895,38,-110.490476
35.509,12.895,39,-111.492857
37.7575,12.7195,37,-113.6
37.7575,12.7195,38,-106.975
37.7575,12.7195,39,-105.5
39.301,12.799,37,-108.1
39.301,12.799,38,-102.857143
39.301,12.799,39,-99.943529
40.459,21.07,38,-93.527083
41.5,24.7195,38,-109.271429
41.5,24.7195,39,-119.8
41.5735,22.939,38,-109.041379
41.5735,22.939,39,-121.863636
41.7865,12.6175,38,-100.986957
41.7865,12.6175,39,-108.085
42.118,21.028,38,-92.078485
43.324,12.46,38,-98.113043
43.324,12.46,39,-101.68
43.396,24.6715,38,-102.025
43.4215,20.995,38,-85.4341
43.4755,23.128,38,-110.066667
43.4755,23.128,39,-120.1
44.8675,12.5395,38,-93.784127
44.8675,12.5395,39,-101.3
44.9335,24.514,38,-102.725
44.9335,24.514,39,-113.1
45.0775,20.8345,38,-81.301859
45.3715,23.08,39,-116.742857
46.7665,12.61,38,-85.138983
46.8295,24.466,38,-104.35
46.8295,24.466,39,-112.728571
46.906,22.804,38,-99.578758
46.9705,20.668,38,-75.590909
49.1755,23.458,38,-82.221563
49.549,14.7925,38,-73.572519
49.6105,12.538,38,-77.145349
49.645,18.5845,38,-66.964927
49.693,20.4805,38,-76.299251
49.831,16.564,38,-70.341813
51.907,23.626,38,-81.628
52.066,20.539,38,-77.493485
52.099,12.475,38,-75.309434
52.1335,18.5215,38,-67.152975
52.207,16.741,38,-73.412403
52.2685,14.4865,38,-74.621392
53.965,20.6095,38,-77.115493
53.989,12.19,38,-80.174476
54.0295,18.4735,38,-75.529274
54.1,16.5745,38,-74.280537
54.1675,14.557,38,-76.195219
54.748,23.4355,38,-85.737234
55.5355,12.388,38,-88.258216
55.5355,12.388,39,-88.769364
55.63,20.8045,38,-77.795157
56.6275,8.6845,38,-106.5
56.6275,8.6845,39,-98.9
56.9035,0.8515,39,-106.361538
56.9035,0.8515,40,-117.216129
56.9935,4.4065,39,-101.781818
56.9935,4.4065,40,-112.966667
57.07,2.7445,39,-108.1
57.07,2.7445,40,-111.5
57.073,12.2305,39,-86.591633
57.358,23.488,38,-88.028502
57.8815,20.7475,38,-81.123404
58.732,12.1885,39,-88.298367
59.593,8.728,38,-109.675
59.593,8.728,39,-100.21791
59.593,8.728,40,-111
59.653,20.4655,38,-89.029952
59.6635,6.829,39,-99.132683
59.6635,6.829,40,-107.65
59.728,23.428,38,-99.768269
59.728,23.428,41,-109.09661
60.0415,12.3925,39,-85.453241
60.4675,1.117,39,-98.973864
60.4675,1.117,40,-117.15
60.4675,1.117,41,-111.88
61.315,20.542,38,-89.71145
61.675,6.6595,39,-93.606593
61.6975,12.232,39,-81.780827
61.861,23.374,38,-98.729508
61.861,23.374,41,-103.9
61.96,8.5495,39,-89.940719
62.5,20.512,38,-91.944314
63.238,12.193,39,-80.379762
64.0915,3.7525,39,-91.3
64.0915,3.7525,40,-91.350718
64.1605,6.478,39,-86.411694
64.399,20.5825,38,-101.98
64.399,20.5825,41,-101.85
64.657,12.0385,39,-70.347638
65.344,20.44,38,-102.628571
65.344,20.44,41,-101.871429
66.0565,6.43,39,-82.532824
66.1,3.4645,39,-93.631461
66.1,3.4645,40,-92.821127
66.1075,8.4445,39,-82.406069
66.553,11.9905,39,-68.030682
67,20.2795,38,-106.75
67.756,3.304,40,-88.780872
67.837,6.5035,39,-81.389565
67.837,6.5035,40,-98.44
68.452,12.061,39,-70.296774
68.659,20.2375,38,-105.070588
68.659,20.2375,41,-98.544366
69.0775,22.717,41,-97.009259
69.22,4.927,39,-79.580189
69.2965,3.265,39,-88.367857
69.2965,3.265,40,-87.229958
69.307,8.3635,39,-74.441634
69.3805,6.583,39,-76.876753
69.598,10.4905,39,-74.071513
70.1395,17.8285,39,-91.882653
70.1395,17.8285,41,-91.801224
70.2805,14.0305,39,-87.771845
70.441,15.6865,39,-92.194094
70.441,15.6865,41,-91.764894
70.4695,12.1285,39,-79.542803
70.7395,22.7935,41,-91.116234
70.9555,3.223,39,-93.691667
70.9555,3.223,40,-84.071154
71.203,8.3155,39,-81.877882
71.2315,4.7575,39,-89.766667
71.2315,4.7575,40,-83.82
71.9395,13.9885,39,-89.207547
72.1,15.6445,39,-88.447266
72.1,15.6445,41,-94.155556
72.154,17.7775,39,-99.1
72.154,17.7775,41,-95.325911
72.478,11.8405,39,-84.4896
72.6325,22.627,41,-88.94251
72.97,3.172,40,-77.896848
73.1275,4.7095,40,-80.858719
73.339,8.38,39,-88.972449
73.339,8.38,40,-88.240884
73.933,22.4755,41,-88.746281
74.0755,14.053,41,-87.082578
74.1175,15.712,39,-92.9
74.1175,15.712,41,-90.56
74.1685,17.7265,39,-92.487622
74.1685,17.7265,41,-93.459259
74.4955,11.908,39,-88.855118
74.4955,11.908,41,-89.763333
74.62,2.7745,40,-76.099373
74.7895,4.786,40,-74.10076
74.992,8.101,40,-80.713839
75.499,18.76,41,-80.565818
76.0285,16.2565,41,-77.596791
76.1545,11.866,39,-88.405357
76.1545,11.866,41,-87.314881
76.1935,13.4065,41,-83.196552
76.345,14.707,41,-82.332203
77.038,4.6105,40,-77.633617
77.1085,2.7115,40,-77.699667
77.2405,7.9255,40,-80.976604
77.632,18.706,41,-81.577432
78.166,11.6965,41,-84.102672
78.301,17.029,41,-82.011111
78.481,14.7715,41,-76.772772
78.5545,12.991,41,-80.760504
78.778,7.768,40,-85.261803
79.36,2.6545,40,-80.161207
79.408,4.5505,40,-85.903488
79.4095,18.661,41,-76.990805
79.5565,15.1,41,-68.569444
79.63,22.687,41,-71.863929
80.062,11.6485,41,-82.301563
80.674,7.72,40,-87.710256
