location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename
904,166,120,-128.4,-14.4,-0.9,41:07.3,18Jun07_113935.1.nmf
904,166,120,-128.5,-13.8,-0.8,41:08.1,18Jun07_113935.1.nmf
904,166,120,-127.5,-12.9,-1.1,41:08.6,18Jun07_113935.1.nmf
904,166,120,-128.4,-13.7,-1.4,41:09.2,18Jun07_113935.1.nmf
904,166,120,-128.5,-13.7,-1.1,41:09.6,18Jun07_113935.1.nmf
904,166,120,-128.9,-13.8,-2.2,41:10.3,18Jun07_113935.1.nmf
904,166,120,-129.8,-14.6,-2.9,41:11.4,18Jun07_113935.1.nmf
904,166,120,-130.5,-15.4,-2.5,41:11.6,18Jun07_113935.1.nmf
904,166,120,-130.8,-15.5,-3,41:12.6,18Jun07_113935.1.nmf
904,166,120,-133.3,-17.8,-4.1,41:12.9,18Jun07_113935.1.nmf
904,166,120,-131.9,-16.6,-4.5,41:13.8,18Jun07_113935.1.nmf
904,166,120,-130.6,-15.8,-2.7,41:14.1,18Jun07_113935.1.nmf
904,166,120,-131.8,-16.7,-4.5,41:15.0,18Jun07_113935.1.nmf
904,166,120,-132.3,-17.1,-6.3,41:15.4,18Jun07_113935.1.nmf
904,166,120,-133.3,-18.1,-7.8,41:16.2,18Jun07_113935.1.nmf
904,166,301,-113.6,-10.6,-6.9,41:17.1,18Jun07_113935.1.nmf
904,166,120,-128.3,-13.4,-0.5,41:35.9,18Jun07_113935.1.nmf
904,166,120,-127.9,-13.1,-1.4,41:36.5,18Jun07_113935.1.nmf
904,166,120,-127.9,-12.8,-1,41:37.1,18Jun07_113935.1.nmf
904,166,120,-127.8,-12.9,-1.2,41:38.0,18Jun07_113935.1.nmf
904,166,120,-128,-13.3,-0.4,41:38.6,18Jun07_113935.1.nmf
904,166,120,-129.6,-14.9,-4.1,41:39.2,18Jun07_113935.1.nmf
904,166,120,-130.8,-14.9,-3.2,41:39.7,18Jun07_113935.1.nmf
904,166,120,-131.4,-14.9,-3.9,41:40.8,18Jun07_113935.1.nmf
904,166,120,-136.1,-20,-4.3,41:41.1,18Jun07_113935.1.nmf
904,166,120,-134.5,-17.7,-2.5,41:41.6,18Jun07_113935.1.nmf
904,166,120,-132.6,-15,-2.4,41:42.8,18Jun07_113935.1.nmf
904,166,120,-131.9,-16.1,-5.8,41:42.9,18Jun07_113935.1.nmf
904,166,120,-129.8,-16.2,-5.4,41:44.0,18Jun07_113935.1.nmf
904,166,120,-131.3,-15,-1.5,41:44.6,18Jun07_113935.1.nmf
894,150,120,-128.4,-13.8,-0.6,42:00.5,18Jun07_114054.1.nmf
894,150,120,-128.2,-14.1,-1,42:00.8,18Jun07_114054.1.nmf
894,150,120,-128.8,-14.1,-2.6,42:01.5,18Jun07_114054.1.nmf
894,150,120,-128.5,-14,-2.2,42:02.6,18Jun07_114054.1.nmf
894,150,120,-128.6,-13.8,-3.8,42:03.3,18Jun07_114054.1.nmf
894,150,120,-127.9,-13.3,-1.4,42:03.8,18Jun07_114054.1.nmf
894,150,120,-125.9,-11.8,1,42:04.6,18Jun07_114054.1.nmf
894,150,120,-131.4,-16.8,-1,42:05.9,18Jun07_114054.1.nmf
894,150,120,-130.9,-15.9,-2.8,42:07.0,18Jun07_114054.1.nmf
894,150,120,-129.8,-15.3,-1.2,42:07.6,18Jun07_114054.1.nmf
894,150,120,-129.1,-14.4,0.1,42:08.2,18Jun07_114054.1.nmf
894,150,120,-127.1,-12.6,0.8,42:08.9,18Jun07_114054.1.nmf
894,150,120,-125.9,-11.9,1.6,42:09.1,18Jun07_114054.1.nmf
894,150,120,-126.1,-12,0.1,42:10.0,18Jun07_114054.1.nmf
894,150,120,-127.4,-12.8,-2.2,42:11.0,18Jun07_114054.1.nmf
894,150,120,-126.5,-12.3,0.2,42:11.2,18Jun07_114054.1.nmf
894,150,120,-126.6,-12.3,0,42:12.1,18Jun07_114054.1.nmf
894,150,120,-125.7,-11.9,1.2,42:12.5,18Jun07_114054.1.nmf
894,150,120,-124.2,-10.8,2.8,42:13.4,18Jun07_114054.1.nmf
894,150,120,-127.5,-13.9,2.3,42:14.2,18Jun07_114054.1.nmf
894,150,120,-125.2,-11.8,1.9,42:15.0,18Jun07_114054.1.nmf
894,150,120,-125.9,-11.9,0.7,42:15.7,18Jun07_114054.1.nmf
894,150,120,-127.7,-13.2,-0.1,42:16.6,18Jun07_114054.1.nmf
894,150,120,-129.7,-14.9,-5,42:17.6,18Jun07_114054.1.nmf
894,150,120,-130.7,-15.7,-5.2,42:18.2,18Jun07_114054.1.nmf
894,150,120,-127.9,-13.6,-2.2,42:19.4,18Jun07_114054.1.nmf
894,150,120,-128.9,-14.4,-0.1,42:19.9,18Jun07_114054.1.nmf
894,150,120,-126.9,-12.6,0.8,42:21.2,18Jun07_114054.1.nmf
894,150,120,-127.4,-13.1,-1,42:21.8,18Jun07_114054.1.nmf
894,150,120,-129.4,-14.6,-3,42:22.5,18Jun07_114054.1.nmf
894,150,120,-128.8,-14.2,-2.6,42:23.8,18Jun07_114054.1.nmf
894,150,120,-129.7,-14.8,-4.3,42:25.1,18Jun07_114054.1.nmf
894,150,120,-132.9,-17.2,-5.3,42:25.9,18Jun07_114054.1.nmf
894,150,120,-129.9,-15.2,-3.8,42:26.6,18Jun07_114054.1.nmf
894,150,120,-128.6,-14.1,-2.2,42:27.7,18Jun07_114054.1.nmf
894,150,120,-128,-13.5,-2.5,42:27.8,18Jun07_114054.1.nmf
894,150,120,-127.4,-13.2,-1,42:29.0,18Jun07_114054.1.nmf
894,150,120,-127.3,-12.6,-0.3,42:30.0,18Jun07_114054.1.nmf
894,150,120,-127.4,-12.9,-0.7,42:30.8,18Jun07_114054.1.nmf
894,150,120,-126.6,-12.4,0.6,42:32.0,18Jun07_114054.1.nmf
894,150,120,-126.6,-12.5,0.1,42:32.6,18Jun07_114054.1.nmf
894,150,120,-128.5,-13.7,-1.6,42:33.4,18Jun07_114054.1.nmf
894,150,120,-127.4,-12.9,-0.6,42:34.6,18Jun07_114054.1.nmf
894,150,120,-127.6,-12.9,-1.3,42:36.0,18Jun07_114054.1.nmf
894,150,120,-127.9,-13.4,-0.9,42:37.2,18Jun07_114054.1.nmf
894,150,120,-127.1,-12.8,0.9,42:37.4,18Jun07_114054.1.nmf
894,150,120,-127.6,-13.3,-1.8,42:38.4,18Jun07_114054.1.nmf
894,150,120,-128.9,-14.4,-2.9,42:38.6,18Jun07_114054.1.nmf
894,150,120,-128.9,-14.4,-2.2,42:39.4,18Jun07_114054.1.nmf
894,150,120,-127.8,-13.1,-1.4,42:40.0,18Jun07_114054.1.nmf
894,150,120,-127.5,-13.1,-1.4,42:40.6,18Jun07_114054.1.nmf
894,150,120,-130.5,-15.8,-2.8,42:41.7,18Jun07_114054.1.nmf
894,150,120,-128.4,-13.8,-0.3,42:42.4,18Jun07_114054.1.nmf
894,150,120,-127.8,-13.2,-0.8,42:43.2,18Jun07_114054.1.nmf
894,150,120,-127.6,-13.3,-0.2,42:43.8,18Jun07_114054.1.nmf
894,150,120,-125.4,-11.6,2,42:44.5,18Jun07_114054.1.nmf
894,150,120,-124.6,-11.1,2.2,42:45.1,18Jun07_114054.1.nmf
894,150,120,-126.5,-12.3,-0.2,42:45.7,18Jun07_114054.1.nmf
894,150,120,-127,-12.7,0,42:46.4,18Jun07_114054.1.nmf
894,150,120,-126.1,-12.1,1,42:47.4,18Jun07_114054.1.nmf
894,150,120,-125.4,-11.4,0.8,42:47.9,18Jun07_114054.1.nmf
894,150,120,-126.3,-12.2,0,42:48.2,18Jun07_114054.1.nmf
894,150,120,-127,-12.8,-0.5,42:49.4,18Jun07_114054.1.nmf
894,150,120,-128.7,-14,-2.7,42:50.0,18Jun07_114054.1.nmf
894,150,120,-128.6,-13.9,-2.2,42:50.6,18Jun07_114054.1.nmf
894,150,120,-129.4,-14.8,-2.7,42:50.9,18Jun07_114054.1.nmf
894,150,120,-129.7,-15.1,-3.1,42:51.8,18Jun07_114054.1.nmf
894,150,120,-128.4,-13.7,-1.2,42:52.6,18Jun07_114054.1.nmf
894,150,120,-128.3,-13.4,-1.7,42:53.3,18Jun07_114054.1.nmf
894,150,120,-128.8,-14.1,-2.6,42:54.1,18Jun07_114054.1.nmf
894,150,120,-127.7,-13.5,-0.3,42:54.7,18Jun07_114054.1.nmf
894,150,120,-127.5,-13.3,-0.5,42:55.4,18Jun07_114054.1.nmf
894,150,120,-127.8,-13.1,-1.4,42:56.5,18Jun07_114054.1.nmf
894,150,120,-128.1,-13.3,-1.8,42:56.9,18Jun07_114054.1.nmf
894,150,120,-126.4,-12.3,0.1,42:57.8,18Jun07_114054.1.nmf
894,150,120,-127.6,-12.9,-1.4,42:58.2,18Jun07_114054.1.nmf
894,150,120,-126.6,-12.5,0.4,42:59.2,18Jun07_114054.1.nmf
894,150,120,-127.8,-13.4,-1.7,42:59.6,18Jun07_114054.1.nmf
894,150,120,-126.7,-12.6,-0.1,43:00.5,18Jun07_114054.1.nmf
904,156,120,-123.5,-10.2,3.5,42:55.2,18Jun07_114255.1.nmf
904,156,120,-124.9,-11.4,2,42:55.6,18Jun07_114255.1.nmf
904,156,120,-125.9,-11.8,1.3,42:55.9,18Jun07_114255.1.nmf
904,156,120,-126.1,-11.9,0,42:56.8,18Jun07_114255.1.nmf
904,156,120,-125.3,-11.2,2.1,42:57.1,18Jun07_114255.1.nmf
904,156,120,-124.3,-10.7,1.8,42:57.8,18Jun07_114255.1.nmf
904,156,120,-123.5,-10.2,3.2,42:58.9,18Jun07_114255.1.nmf
904,156,120,-124.5,-10.7,2.2,42:59.1,18Jun07_114255.1.nmf
904,156,120,-123.9,-10.3,3.8,43:00.1,18Jun07_114255.1.nmf
904,156,120,-122.4,-13.3,-2.8,43:00.8,18Jun07_114255.1.nmf
904,156,120,-124.8,-12.9,3.4,43:01.3,18Jun07_114255.1.nmf
904,156,120,-125.5,-11.5,1.8,43:01.6,18Jun07_114255.1.nmf
904,156,120,-123.9,-10.4,3.4,43:02.5,18Jun07_114255.1.nmf
904,156,120,-124.2,-10.5,2.2,43:02.9,18Jun07_114255.1.nmf
904,156,120,-123.6,-10.1,3.4,43:03.7,18Jun07_114255.1.nmf
904,156,120,-123.6,-9.9,2.4,43:04.2,18Jun07_114255.1.nmf
904,156,120,-124.2,-10.4,2.9,43:04.9,18Jun07_114255.1.nmf
904,156,120,-124.2,-10.3,2.8,43:05.6,18Jun07_114255.1.nmf
904,156,120,-124.2,-10.1,2.4,43:06.5,18Jun07_114255.1.nmf
904,156,120,-124.6,-10.8,2,43:06.7,18Jun07_114255.1.nmf
904,156,120,-124.3,-10.7,2.2,43:07.4,18Jun07_114255.1.nmf
904,156,120,-123.6,-10.1,3,43:08.0,18Jun07_114255.1.nmf
904,156,120,-123,-9.9,4.1,43:08.8,18Jun07_114255.1.nmf
904,156,120,-122.5,-12.7,-1.5,43:09.7,18Jun07_114255.1.nmf
904,156,120,-122.7,-14.6,-4.3,43:10.1,18Jun07_114255.1.nmf
904,156,120,-122.8,-15.6,-4.7,43:10.9,18Jun07_114255.1.nmf
904,156,120,-123.1,-14.6,-2.5,43:11.7,18Jun07_114255.1.nmf
904,156,120,-126.4,-14.4,1.7,43:12.1,18Jun07_114255.1.nmf
904,156,120,-125.3,-11.6,2.5,43:12.5,18Jun07_114255.1.nmf
904,156,120,-124.8,-10.9,1.9,43:13.3,18Jun07_114255.1.nmf
904,156,120,-124.6,-10.8,2.3,43:13.8,18Jun07_114255.1.nmf
904,156,120,-124.3,-10.4,2.2,43:14.6,18Jun07_114255.1.nmf
904,156,120,-124.2,-10.4,2.6,43:15.1,18Jun07_114255.1.nmf
904,156,120,-124.5,-10.8,1.5,43:15.7,18Jun07_114255.1.nmf
904,156,120,-124.1,-10.4,2.7,43:16.3,18Jun07_114255.1.nmf
904,156,120,-123.3,-9.9,3.7,43:17.3,18Jun07_114255.1.nmf
904,156,120,-124,-10.3,1.8,43:17.8,18Jun07_114255.1.nmf
904,156,120,-124.4,-10.8,2.1,43:18.3,18Jun07_114255.1.nmf
904,156,120,-124.8,-11,2.4,43:19.3,18Jun07_114255.1.nmf
904,156,120,-124.8,-10.9,1.4,43:19.5,18Jun07_114255.1.nmf
904,156,120,-125.3,-11.1,1.2,43:20.5,18Jun07_114255.1.nmf
904,156,120,-124.1,-13.1,-3.1,43:20.8,18Jun07_114255.1.nmf
904,156,120,-123.1,-15.1,-4.2,43:21.7,18Jun07_114255.1.nmf
904,156,120,-122.7,-14.3,-2.4,43:22.6,18Jun07_114255.1.nmf
904,156,120,-125.9,-13.7,3.2,43:22.9,18Jun07_114255.1.nmf
904,156,120,-124.8,-11.2,3.3,43:23.6,18Jun07_114255.1.nmf
904,156,120,-123.6,-10.1,3.2,43:24.1,18Jun07_114255.1.nmf
904,156,120,-123.4,-9.9,3.1,43:24.7,18Jun07_114255.1.nmf
904,156,120,-123.7,-10,3.1,43:25.3,18Jun07_114255.1.nmf
904,156,120,-123.6,-9.9,3.3,43:25.9,18Jun07_114255.1.nmf
904,156,120,-123.3,-10.1,3.5,43:26.8,18Jun07_114255.1.nmf
904,156,120,-122.5,-9.8,4.4,43:27.7,18Jun07_114255.1.nmf
904,156,120,-122.8,-9.9,3.4,43:28.3,18Jun07_114255.1.nmf
904,156,120,-122.3,-9.5,4.3,43:28.9,18Jun07_114255.1.nmf
904,156,120,-122.3,-9.3,4.1,43:29.1,18Jun07_114255.1.nmf
904,156,120,-122.7,-9.6,3.8,43:30.1,18Jun07_114255.1.nmf
904,156,120,-122.9,-9.9,4.1,43:30.4,18Jun07_114255.1.nmf
904,156,120,-123.1,-10.1,3.7,43:31.3,18Jun07_114255.1.nmf
904,156,120,-122.8,-13,-2.6,43:31.7,18Jun07_114255.1.nmf
904,156,120,-124,-11.5,2.9,43:32.5,18Jun07_114255.1.nmf
904,156,120,-124.1,-10.3,3,43:33.5,18Jun07_114255.1.nmf
904,156,120,-124.1,-10.6,3.3,43:33.9,18Jun07_114255.1.nmf
904,156,120,-123.6,-10.1,3.3,43:34.3,18Jun07_114255.1.nmf
904,156,120,-123.4,-9.8,4,43:34.9,18Jun07_114255.1.nmf
904,156,120,-123.4,-9.9,3.4,43:35.8,18Jun07_114255.1.nmf
904,156,120,-123.3,-9.9,3.2,43:36.2,18Jun07_114255.1.nmf
904,156,120,-123.3,-9.8,3.2,43:37.3,18Jun07_114255.1.nmf
904,156,120,-123.6,-9.9,3,43:37.5,18Jun07_114255.1.nmf
904,156,120,-123.7,-9.9,3.5,43:38.5,18Jun07_114255.1.nmf
904,156,120,-123.5,-9.8,3.4,43:39.2,18Jun07_114255.1.nmf
904,156,120,-122.8,-9.3,4,43:39.7,18Jun07_114255.1.nmf
904,156,120,-123.1,-9.8,4.1,43:40.0,18Jun07_114255.1.nmf
904,156,120,-122.8,-9.5,4.2,43:40.9,18Jun07_114255.1.nmf
904,156,120,-123.6,-10,2.9,43:41.5,18Jun07_114255.1.nmf
904,156,120,-122.6,-12.4,-2.2,43:42.1,18Jun07_114255.1.nmf
904,156,120,-122.3,-12.4,0.3,43:42.6,18Jun07_114255.1.nmf
904,156,120,-121.9,-11.8,0.6,43:43.3,18Jun07_114255.1.nmf
904,156,120,-121.5,-11.3,1.7,43:44.2,18Jun07_114255.1.nmf
904,156,120,-123.4,-11.2,4.2,43:44.7,18Jun07_114255.1.nmf
904,156,120,-123.4,-10.1,3.4,43:45.1,18Jun07_114255.1.nmf
904,156,120,-123,-9.6,4.1,43:46.0,18Jun07_114255.1.nmf
904,156,120,-123.2,-9.7,3.8,43:46.9,18Jun07_114255.1.nmf
904,156,120,-123.3,-10,3.9,43:47.1,18Jun07_114255.1.nmf
904,156,120,-123.1,-9.9,3.9,43:48.1,18Jun07_114255.1.nmf
904,156,120,-122.4,-9.6,4.8,43:48.3,18Jun07_114255.1.nmf
904,156,120,-122.4,-9.4,4.1,43:49.3,18Jun07_114255.1.nmf
904,156,120,-122.3,-9.3,4.8,43:49.6,18Jun07_114255.1.nmf
904,156,120,-121.4,-8.9,5.3,43:50.5,18Jun07_114255.1.nmf
904,156,120,-120.3,-9,5.4,43:50.9,18Jun07_114255.1.nmf
904,156,120,-119.9,-8.6,6.2,43:51.7,18Jun07_114255.1.nmf
904,156,120,-119.3,-8.6,7.1,43:52.2,18Jun07_114255.1.nmf
904,156,120,-120,-8.9,5.6,43:52.9,18Jun07_114255.1.nmf
904,156,120,-119.7,-9.1,5.1,43:53.8,18Jun07_114255.1.nmf
904,156,120,-120.3,-9.1,4.1,43:54.1,18Jun07_114255.1.nmf
904,156,120,-121.1,-11.1,0.3,43:54.9,18Jun07_114255.1.nmf
904,156,120,-122.3,-12.8,-1.6,43:55.4,18Jun07_114255.1.nmf
904,156,120,-122.7,-13.5,-2.5,43:56.5,18Jun07_114255.1.nmf
904,156,120,-122.9,-13.4,-2,43:56.8,18Jun07_114255.1.nmf
904,156,120,-122.8,-13.6,-1.2,43:57.4,18Jun07_114255.1.nmf
904,156,120,-124.5,-12.2,2.4,43:57.9,18Jun07_114255.1.nmf
904,156,120,-123.5,-10.2,4,43:58.9,18Jun07_114255.1.nmf
904,156,120,-124.4,-10.8,2.1,43:59.4,18Jun07_114255.1.nmf
904,156,120,-123.8,-10.3,3.1,44:00.1,18Jun07_114255.1.nmf
904,156,120,-123.4,-9.9,4,44:00.5,18Jun07_114255.1.nmf
904,156,120,-123.6,-10,3.6,44:01.3,18Jun07_114255.1.nmf
904,156,120,-123,-9.8,4.4,44:01.8,18Jun07_114255.1.nmf
904,156,120,-123.3,-11.3,3.4,44:02.8,18Jun07_114255.1.nmf
904,156,120,-123.9,-10.8,2.8,44:03.1,18Jun07_114255.1.nmf
904,156,120,-124,-10.1,2.3,44:03.9,18Jun07_114255.1.nmf
904,156,120,-123.9,-10.2,2.9,44:04.3,18Jun07_114255.1.nmf
904,156,120,-123.9,-10,2.8,44:05.0,18Jun07_114255.1.nmf
904,156,120,-123.3,-9.8,3.8,44:06.1,18Jun07_114255.1.nmf
904,156,120,-122.8,-9.6,4.3,44:06.3,18Jun07_114255.1.nmf
904,156,120,-122.1,-11.9,-1.5,44:07.3,18Jun07_114255.1.nmf
904,156,120,-122,-12.3,-0.2,44:07.5,18Jun07_114255.1.nmf
904,156,120,-122.6,-13.9,-3.6,44:08.5,18Jun07_114255.1.nmf
904,156,120,-122.1,-13.9,-1.9,44:08.8,18Jun07_114255.1.nmf
904,156,120,-121.6,-13.3,-1.6,44:09.7,18Jun07_114255.1.nmf
904,156,120,-122.1,-13.2,-2.3,44:10.1,18Jun07_114255.1.nmf
904,156,120,-121.6,-12.4,0.5,44:10.9,18Jun07_114255.1.nmf
904,156,120,-121.4,-12.3,-0.2,44:11.8,18Jun07_114255.1.nmf
904,156,120,-121.6,-14.1,-2.8,44:12.1,18Jun07_114255.1.nmf
904,156,120,-121.3,-14.6,-3.1,44:12.8,18Jun07_114255.1.nmf
904,156,120,-121.5,-12.8,-0.2,44:13.3,18Jun07_114255.1.nmf
904,156,120,-121.2,-10.4,3.5,44:13.9,18Jun07_114255.1.nmf
904,156,120,-120.3,-9,6,44:14.8,18Jun07_114255.1.nmf
904,156,120,-121.2,-8.8,5.4,44:15.7,18Jun07_114255.1.nmf
904,156,120,-118.8,-9.6,4.4,44:15.9,18Jun07_114255.1.nmf
904,156,120,-120.7,-9.7,4.7,44:16.9,18Jun07_114255.1.nmf
904,156,120,-124.1,-9.8,4.9,44:17.3,18Jun07_114255.1.nmf
904,156,120,-123.5,-9.8,4.4,44:18.1,18Jun07_114255.1.nmf
904,156,120,-123.3,-9.8,3.8,44:18.4,18Jun07_114255.1.nmf
904,156,120,-122.5,-9.3,6.7,44:19.3,18Jun07_114255.1.nmf
904,156,120,-123.9,-9.4,4,44:19.7,18Jun07_114255.1.nmf
904,156,120,-125.3,-10.7,2,44:20.5,18Jun07_114255.1.nmf
904,156,120,-124.1,-10.4,3.4,44:21.0,18Jun07_114255.1.nmf
904,156,120,-122.1,-9,6.3,44:21.8,18Jun07_114255.1.nmf
904,156,120,-122.6,-9.1,5.1,44:22.7,18Jun07_114255.1.nmf
904,156,120,-123.8,-10.3,2.6,44:22.9,18Jun07_114255.1.nmf
904,156,120,-124.4,-10.8,1.9,44:23.8,18Jun07_114255.1.nmf
904,156,120,-124.1,-10.4,2.2,44:24.2,18Jun07_114255.1.nmf
904,156,120,-122.4,-9.6,4.3,44:25.3,18Jun07_114255.1.nmf
904,156,120,-122.4,-9.5,4.4,44:25.5,18Jun07_114255.1.nmf
904,156,120,-123.9,-11.4,0.6,44:26.5,18Jun07_114255.1.nmf
904,156,120,-123.2,-11.1,2.2,44:26.8,18Jun07_114255.1.nmf
904,156,120,-122.7,-10.1,3.8,44:27.7,18Jun07_114255.1.nmf
904,156,120,-122.8,-11.2,1,44:28.0,18Jun07_114255.1.nmf
904,156,120,-121,-9.8,5.2,44:28.9,18Jun07_114255.1.nmf
904,156,120,-121,-11.4,-0.2,44:29.3,18Jun07_114255.1.nmf
904,156,120,-121.6,-12.3,-0.4,44:30.1,18Jun07_114255.1.nmf
904,156,120,-122.1,-12.1,0.4,44:30.8,18Jun07_114255.1.nmf
904,156,120,-122.1,-11.9,1.2,44:31.3,18Jun07_114255.1.nmf
904,156,120,-122.8,-12.5,-0.1,44:31.9,18Jun07_114255.1.nmf
904,156,120,-122.4,-12.2,0.3,44:32.8,18Jun07_114255.1.nmf
904,156,120,-121.7,-11.1,1.9,44:33.1,18Jun07_114255.1.nmf
904,156,120,-121.9,-11.1,0.4,44:33.8,18Jun07_114255.1.nmf
904,156,120,-121.4,-11.9,-0.6,44:34.9,18Jun07_114255.1.nmf
904,156,120,-118.9,-14.2,-3.7,44:35.2,18Jun07_114255.1.nmf
904,156,120,-122.2,-17.8,-7.5,44:36.1,18Jun07_114255.1.nmf
904,156,120,-125.6,-14.6,3.6,44:36.3,18Jun07_114255.1.nmf
904,156,120,-124.4,-11,3.7,44:37.3,18Jun07_114255.1.nmf
904,156,120,-123.5,-9.9,3.5,44:37.6,18Jun07_114255.1.nmf
904,156,120,-123.5,-9.9,3.6,44:38.5,18Jun07_114255.1.nmf
904,156,120,-122.9,-9.4,4.3,44:38.9,18Jun07_114255.1.nmf
904,156,120,-123.5,-9.8,3.1,44:39.7,18Jun07_114255.1.nmf
904,156,120,-124.1,-10.2,2.7,44:40.2,18Jun07_114255.1.nmf
904,156,120,-124.1,-10.2,2.8,44:40.9,18Jun07_114255.1.nmf
904,156,120,-123.4,-9.9,3.1,44:41.8,18Jun07_114255.1.nmf
904,156,120,-122.9,-9.7,4.1,44:42.1,18Jun07_114255.1.nmf
904,156,120,-123.1,-9.8,3.8,44:42.7,18Jun07_114255.1.nmf
904,156,120,-123.3,-9.9,3.3,44:43.4,18Jun07_114255.1.nmf
904,156,120,-123.1,-9.6,4,44:44.5,18Jun07_114255.1.nmf
904,156,120,-122.9,-9.4,3.8,44:45.0,18Jun07_114255.1.nmf
904,156,120,-122.7,-9.7,4.8,44:45.3,18Jun07_114255.1.nmf
904,156,120,-121.5,-9.3,5.8,44:45.9,18Jun07_114255.1.nmf
904,156,120,-121.6,-9.3,5,44:46.9,18Jun07_114255.1.nmf
904,156,120,-123.8,-10.2,2,44:47.2,18Jun07_114255.1.nmf
904,156,120,-123.3,-10.1,3.9,44:48.1,18Jun07_114255.1.nmf
904,156,120,-121.9,-9.2,5.3,44:48.7,18Jun07_114255.1.nmf
904,156,120,-121.6,-8.9,5.1,44:49.3,18Jun07_114255.1.nmf
904,156,120,-121.9,-9.3,5,44:49.8,18Jun07_114255.1.nmf
904,156,120,-122.2,-9.4,4.4,44:50.8,18Jun07_114255.1.nmf
904,156,120,-123.4,-9.6,4.9,44:51.1,18Jun07_114255.1.nmf
904,156,120,-123.4,-9.4,4.8,44:51.7,18Jun07_114255.1.nmf
904,156,120,-123.4,-8.9,5.5,44:52.3,18Jun07_114255.1.nmf
904,156,120,-123.7,-10,2.9,44:53.2,18Jun07_114255.1.nmf
904,156,120,-122.7,-9.7,4.3,44:54.1,18Jun07_114255.1.nmf
904,156,120,-120.1,-10,3,44:54.3,18Jun07_114255.1.nmf
904,156,120,-121.8,-10.3,2.6,44:55.3,18Jun07_114255.1.nmf
904,156,120,-125.1,-10.7,2.3,44:55.6,18Jun07_114255.1.nmf
904,156,120,-126,-10.9,3.1,44:56.5,18Jun07_114255.1.nmf
904,156,120,-124.5,-10.4,3.1,44:56.8,18Jun07_114255.1.nmf
904,156,120,-125,-11.3,0.4,44:57.7,18Jun07_114255.1.nmf
904,156,120,-124.4,-10.7,2.6,44:58.1,18Jun07_114255.1.nmf
904,156,120,-124.7,-10.2,2.9,44:58.9,18Jun07_114255.1.nmf
751,225,302,-96.2,-6.3,26.5,51:44.8,18Jun07_105144.1.nmf
751,225,302,-91.3,-6.3,30,51:45.3,18Jun07_105144.1.nmf
751,225,302,-96,-6.4,28.1,51:46.6,18Jun07_105144.1.nmf
751,225,302,-99.2,-6.3,26,51:47.9,18Jun07_105144.1.nmf
751,225,302,-97,-6.3,28.4,51:49.2,18Jun07_105144.1.nmf
751,225,302,-96.3,-6.4,25.7,51:50.6,18Jun07_105144.1.nmf
751,225,302,-97.1,-6.3,26.3,51:52.2,18Jun07_105144.1.nmf
751,225,302,-98.1,-6.4,25.7,51:53.5,18Jun07_105144.1.nmf
751,225,302,-100.2,-6.3,23.6,51:54.6,18Jun07_105144.1.nmf
751,225,302,-100.2,-6.4,20.1,51:55.8,18Jun07_105144.1.nmf
751,225,302,-101,-6.4,20.2,51:56.8,18Jun07_105144.1.nmf
751,225,302,-100.7,-6.4,20.5,51:58.2,18Jun07_105144.1.nmf
751,225,302,-101.3,-6.4,24.5,51:59.6,18Jun07_105144.1.nmf
751,225,302,-101.4,-6.5,23.7,52:01.8,18Jun07_105144.1.nmf
751,225,302,-94.3,-6.3,28.3,52:01.9,18Jun07_105144.1.nmf
751,225,302,-95.1,-6.3,27.4,52:03.2,18Jun07_105144.1.nmf
751,225,302,-95.2,-6.4,26.8,52:04.5,18Jun07_105144.1.nmf
751,225,302,-94.8,-6.3,28,52:05.8,18Jun07_105144.1.nmf
751,225,302,-96.1,-6.3,27,52:07.1,18Jun07_105144.1.nmf
751,225,302,-94.6,-6.3,28.6,52:08.6,18Jun07_105144.1.nmf
751,225,302,-98.1,-8.9,28.7,52:09.8,18Jun07_105144.1.nmf
751,225,302,-96.9,-6.4,26.5,52:11.4,18Jun07_105144.1.nmf
751,225,302,-95.9,-6.3,27.2,52:12.6,18Jun07_105144.1.nmf
751,225,302,-97.9,-6.4,25.5,52:13.8,18Jun07_105144.1.nmf
751,225,302,-94.9,-6.3,28.4,52:14.7,18Jun07_105144.1.nmf
751,225,302,-95.9,-6.3,28.6,52:16.2,18Jun07_105144.1.nmf
751,225,302,-93.4,-6.4,30,52:17.6,18Jun07_105144.1.nmf
751,225,302,-93.4,-6.4,28.9,52:18.8,18Jun07_105144.1.nmf
751,225,302,-96.3,-6.3,28.2,52:19.9,18Jun07_105144.1.nmf
751,225,302,-96.1,-6.4,27.3,52:22.2,18Jun07_105144.1.nmf
751,225,302,-96.1,-6.3,28.3,52:22.4,18Jun07_105144.1.nmf
751,225,302,-96.9,-6.3,27.3,52:23.7,18Jun07_105144.1.nmf
751,225,302,-98.2,-6.3,26.6,52:25.0,18Jun07_105144.1.nmf
751,225,302,-96.8,-6.4,21.4,52:26.6,18Jun07_105144.1.nmf
751,225,302,-95.9,-6.3,22.4,52:27.8,18Jun07_105144.1.nmf
751,225,302,-95.4,-6.3,23.8,52:28.8,18Jun07_105144.1.nmf
751,225,302,-94.9,-6.3,23.3,52:30.6,18Jun07_105144.1.nmf
