40:14.0,Serving,1,-101,Serving,0,38850,1,-16.10000038,777,206,-5.400000095
40:14.7,Serving,1,-100.3000031,Serving,0,38850,1,-16.20000076,777,206,-2.400000095
40:16.0,Serving,1,-91.59999847,Serving,0,38850,1,-9.600000381,777,206,6.400000095
40:17.4,Serving,1,-96.30000305,Serving,0,38850,1,-12.60000038,777,206,-1.600000024
40:18.8,Serving,1,-96.19999695,Serving,0,38850,1,-12.30000019,777,206,-2.200000048
40:19.9,Serving,1,-95.90000153,Serving,0,38850,1,-12.30000019,777,206,-2
40:21.1,Serving,1,-102.8000031,Serving,0,38850,1,-16.20000076,777,206,-5.5

