location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam128,302_beam0,302_beam32,302_beam64,302_beam96,302_beam128,Distance_301,Distance_302,Angle_301,Angle_302
730.0,183.0,302,-102.1,-6.5,21.3,09:59:13.578,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-103.8,-6.5,20.2,09:59:14.239,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-102.9,-6.6,20.5,09:59:15.715,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-102.8,-6.5,20.2,09:59:17.474,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-102.5,-6.3,21.8,09:59:19.540,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-104.8,-6.6,19.5,09:59:19.875,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-106.4,-6.3,18.1,09:59:21.073,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-106.9,-6.6,16.5,09:59:22.108,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-105.8,-6.4,18.1,09:59:24.529,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-105.7,-6.5,18.2,09:59:24.988,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-106.9,-6.6,17.3,09:59:25.886,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-105.6,-6.5,18.1,09:59:27.034,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-107.4,-6.3,16.6,09:59:28.176,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-105.1,-6.5,18.2,09:59:29.790,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-105.2,-6.4,18.3,09:59:31.075,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-105.5,-6.4,18.1,09:59:32.204,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-106.3,-6.6,18.0,09:59:33.633,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-106.8,-6.6,16.4,09:59:34.771,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-106.6,-6.4,17.2,09:59:35.967,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-105.4,-6.5,18.4,09:59:37.376,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-105.1,-6.8,18.6,09:59:39.072,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-103.8,-6.5,19.7,09:59:40.024,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-101.6,-6.6,22.3,09:59:42.525,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-102.3,-6.6,20.8,09:59:42.614,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-100.8,-6.6,22.3,09:59:45.139,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-101.1,-6.8,21.7,09:59:45.443,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-105.1,-6.6,18.9,09:59:46.774,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-105.2,-6.8,18.8,09:59:47.700,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-102.8,-7.6,21.2,09:59:54.404,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-102.3,-6.9,21.1,09:59:55.872,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
730.0,183.0,302,-103.1,-7.1,20.8,09:59:57.075,18Jul13_095913.1.nmf,-5,-5,0,1,1,0,0,1,0,0,0,0,138.92443989449805,24.351591323771842,1.0,2
