location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam128,302_beam0,302_beam32,302_beam64,302_beam96,302_beam128,Distance_301,Distance_302,Angle_301,Angle_302
769.0,210.0,302,-96.1,-6.6,20.5,16:05:13.279,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-95.3,-6.4,24.2,16:05:14.598,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-91.3,-6.6,23.3,16:05:17.405,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-90.8,-6.9,25.0,16:05:17.772,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-86.7,-6.5,27.9,16:05:18.970,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-86.8,-6.4,28.8,16:05:20.422,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-87.0,-6.4,28.3,16:05:21.121,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-87.5,-6.3,27.6,16:05:22.425,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-87.4,-6.4,27.5,16:05:23.797,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-87.1,-6.3,28.6,16:05:24.947,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-87.6,-6.5,27.9,16:05:27.370,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-87.2,-6.6,28.3,16:05:27.582,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-93.2,-6.3,22.9,16:05:28.923,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
769.0,210.0,302,-88.7,-6.4,26.1,16:05:30.207,18Jul19_160513.1.nmf,-9,-10,0,1,1,0,0,1,0,0,0,0,99.60923651951158,31.25699921617557,8.0,5
