Location_x,Location_y,PCI,RSRP,RSRQ,SNR,Location_SC1_x,Location_SC1_y,Location_SC2_x,Location_SC2_y,Location_SC3_x,Location_SC3_y,Location_SC5_x,Location_SC5_y,Power_SC1,Power_SC2,Power_SC3,Power_SC5,file_name,time
777,179,3,-72,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,59:37.7
777,179,3,-71.1,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,59:37.2
777,179,3,-75,-6.4,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,59:36.7
777,179,3,-75.7,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,59:36.2
132,211,1,-95.9,-8.8,14.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165917.1.nmf,59:21.1
132,211,1,-96.8,-9.3,16.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165917.1.nmf,59:19.8
132,211,1,-95.7,-9.2,17.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165917.1.nmf,59:18.5
132,211,1,-95.8,-8.3,13.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165917.1.nmf,59:18.4
132,211,1,-96.2,-9.3,15.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165917.1.nmf,59:17.0
314,214,1,-85.9,-6.3,29,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170141.1.nmf,01:43.4
199,213,1,-73.8,-6.3,26.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164947.1.nmf,49:50.1
199,213,1,-72.9,-6.3,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164947.1.nmf,49:49.0
199,213,1,-74.5,-6.3,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164947.1.nmf,49:47.5
199,213,1,-72.4,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164947.1.nmf,49:47.1
738,148,3,-75.1,-6.2,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:30.3
738,148,3,-75.3,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:29.8
738,148,3,-75.1,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:29.3
738,148,3,-75.9,-6,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:28.8
738,148,3,-75.6,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:28.3
738,148,3,-75.4,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:27.8
738,148,3,-76.6,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:27.3
738,148,3,-78.1,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:26.8
738,148,3,-78.8,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:26.3
738,148,3,-78.5,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:25.8
738,148,3,-74.8,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:25.3
738,148,3,-75.3,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:24.8
738,148,3,-71.4,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:24.3
738,148,3,-71.9,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:23.7
738,148,3,-71.3,-5.8,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,08:23.2
205,134,1,-93.4,-6.9,13.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164359.1.nmf,44:03.2
205,134,1,-94.9,-7.6,9.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164359.1.nmf,44:01.9
205,134,1,-92.5,-7.6,10.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164359.1.nmf,44:00.7
205,134,1,-99.9,-7.4,9.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164359.1.nmf,43:59.9
160,244,1,-95.1,-6.6,26.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165134.1.nmf,51:38.7
160,244,1,-94.9,-6.8,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165134.1.nmf,51:36.3
160,244,1,-95,-6.8,27.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165134.1.nmf,51:36.3
160,244,1,-103.3,-7.3,22.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165134.1.nmf,51:34.6
786,181,3,-75.5,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:51.2
786,181,3,-75.7,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:50.7
786,181,3,-74.9,-6.7,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:50.1
786,181,3,-74.1,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:49.6
786,181,3,-73.9,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:49.1
786,181,3,-73.8,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:48.6
786,181,3,-74,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:48.1
786,181,3,-74,-6.2,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:47.6
786,181,3,-74.3,-6.2,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:47.1
786,181,3,-73.4,-6.5,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:46.6
786,181,3,-73.6,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:46.1
786,181,3,-74,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:45.6
786,181,3,-74.4,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:45.1
786,181,3,-74.8,-6.8,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:44.6
786,181,3,-74.6,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:44.1
786,181,3,-74.6,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:43.6
786,181,3,-74.5,-7.8,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:43.1
786,181,3,-74.8,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:42.6
786,181,3,-74.9,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,00:42.1
709,244,54,-82.9,-8.2,27.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162249.1.nmf,22:52.3
709,244,54,-85.8,-9.1,26,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162249.1.nmf,22:51.0
709,244,54,-85.6,-9,28.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162249.1.nmf,22:50.0
512,205,54,-92.6,-10.8,3.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163425.1.nmf,34:29.1
512,205,54,-93.1,-10.3,6.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163425.1.nmf,34:27.5
512,205,54,-90.4,-9.9,9.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163425.1.nmf,34:26.0
512,205,54,-98.1,-13.5,-1.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163425.1.nmf,34:25.1
244,144,1,-94.1,-6.2,21.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164137.1.nmf,41:41.2
244,144,1,-93.9,-6.4,22.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164137.1.nmf,41:39.9
244,144,1,-99.8,-6.4,21.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164137.1.nmf,41:38.7
244,144,1,-95.3,-6.4,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164137.1.nmf,41:37.5
300,254,1,-81.8,-6.3,22.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165737.1.nmf,57:40.3
300,254,1,-84.6,-6.5,22.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165737.1.nmf,57:39.8
300,254,1,-83.2,-6.4,24.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165737.1.nmf,57:37.7
262,212,1,-64.1,-6.3,27,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165825.1.nmf,58:28.5
262,212,1,-63.5,-6.3,28.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165825.1.nmf,58:27.5
262,212,1,-64.4,-6.4,27.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165825.1.nmf,58:25.9
262,212,1,-66.6,-6.4,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165825.1.nmf,58:25.1
778,193,3,-75.8,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:12.5
778,193,3,-76.6,-6.3,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:12.0
778,193,3,-74.6,-6.2,29.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:11.5
778,193,3,-74.5,-5.7,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:11.0
778,193,3,-80.3,-5.9,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:10.5
778,193,3,-77.2,-6,28.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:10.0
778,193,3,-78.9,-6,29,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:09.5
778,193,3,-79.2,-6,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:08.9
778,193,3,-78,-6.1,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:08.4
778,193,3,-77.6,-10.8,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:07.9
778,193,3,-75.2,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:07.4
778,193,3,-76,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:06.9
778,193,3,-76.2,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,59:06.4
140,118,1,-100.7,-6.8,23.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164825.1.nmf,48:29.6
140,118,1,-103.3,-7.3,20.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164825.1.nmf,48:28.2
140,118,1,-105.9,-6.9,19.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164825.1.nmf,48:26.9
140,118,1,-106.8,-6.8,18.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164825.1.nmf,48:26.7
177,102,1,-95.1,-6.4,25.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164715.1.nmf,47:19.1
177,102,1,-111,-11.7,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164715.1.nmf,47:17.8
177,102,1,-112,-12.5,-1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164715.1.nmf,47:16.5
177,102,1,-100.6,-10.1,3.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164715.1.nmf,47:15.5
753,255,3,-91.5,-6.3,24.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171358.1.nmf,14:02.6
753,255,3,-90.6,-6.4,26.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171358.1.nmf,14:00.8
753,255,3,-88.1,-6.3,26.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171358.1.nmf,13:59.5
753,255,3,-92.4,-6.4,28.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171358.1.nmf,13:58.8
759,258,3,-94.9,-6.2,25.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,24:06.9
759,258,3,-93.7,-6.3,24.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,24:05.6
759,258,3,-93.2,-6.4,22.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,24:04.4
759,258,3,-93.6,-6.4,22,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,24:03.1
759,258,3,-94.8,-6.4,22,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,24:01.8
759,258,3,-94.8,-6.3,22.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,24:01.6
377,108,2,-101.6,-10.4,4.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163927.1.nmf,39:31.7
377,108,2,-102.5,-11.9,3.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163927.1.nmf,39:30.6
377,108,2,-102.2,-10.1,5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163927.1.nmf,39:29.6
377,108,2,-109.4,-9.8,5.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163927.1.nmf,39:29.1
191,102,1,-96.6,-8,8.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164705.1.nmf,47:08.7
191,102,1,-97.4,-7.4,10.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164705.1.nmf,47:06.5
191,102,1,-96.8,-9,4.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164705.1.nmf,47:06.2
746,248,54,-100.6,-12.4,-2.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161546.1.nmf,15:51.2
746,248,54,-100.5,-14.3,-4.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161546.1.nmf,15:50.1
746,248,54,-98.6,-12.5,0.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161546.1.nmf,15:49.1
746,248,54,-99.1,-11.9,-2.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161546.1.nmf,15:47.6
746,248,54,-102.6,-10.3,0.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161546.1.nmf,15:46.4
172,152,1,-93,-6.3,26.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164740.1.nmf,47:43.4
172,152,1,-100.3,-6.4,22.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164740.1.nmf,47:42.4
172,152,1,-102.3,-6.4,21.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164740.1.nmf,47:42.1
172,152,1,-94.6,-6.5,26.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164740.1.nmf,47:40.6
343,278,1,-93.6,-6.4,27.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165451.1.nmf,54:54.7
343,278,1,-94.3,-6.3,27.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165451.1.nmf,54:53.4
343,278,1,-98.3,-6.9,26,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165451.1.nmf,54:52.2
343,278,1,-101.4,-6.6,22.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165451.1.nmf,54:51.4
248,188,1,-91.9,-6.4,27.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164254.1.nmf,42:59.2
248,188,1,-91.3,-6.9,26.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164254.1.nmf,42:58.1
248,188,1,-96.4,-6.4,25.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164254.1.nmf,42:56.7
248,188,1,-97.7,-6.4,22.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164254.1.nmf,42:56.7
248,188,1,-97.5,-6.4,26.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164254.1.nmf,42:55.4
290,241,1,-85.5,-6.4,20.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165748.1.nmf,57:50.8
290,241,1,-85.9,-6.4,21.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165748.1.nmf,57:49.3
597,231,54,-93.8,-6.7,14.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162640.1.nmf,26:42.7
597,231,54,-92.1,-6.3,24,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162640.1.nmf,26:41.4
597,231,54,-93.4,-6.3,23.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162640.1.nmf,26:40.2
775,214,3,-86.1,-7.7,4.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,14:57.7
775,214,3,-86.9,-7.3,1.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,14:57.2
775,214,3,-86.9,-7.2,0.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,14:56.7
775,214,3,-88.7,-11.6,0.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,14:56.2
775,214,3,-88.5,-6.9,0.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,14:55.7
775,214,3,-86.8,-7,-1.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,14:55.2
775,214,3,-87.5,-7.1,-1.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,14:54.7
775,214,3,-86.2,-7,-0.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,14:54.2
775,214,3,-88,-7.4,-1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,14:53.7
775,214,3,-86,-7.4,3.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,14:53.2
754,275,3,-102.9,-12.3,-3.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,17:44.7
754,275,3,-101.6,-12.5,-4.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,17:42.9
754,275,3,-102.4,-12.4,-2.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,17:42.0
754,275,54,-99.4,-10.9,6.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,17:40.5
754,275,54,-95.1,-9.1,10.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,17:39.2
754,275,54,-94.8,-9.8,10.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,17:37.4
754,275,54,-95.5,-7,20.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,17:36.3
708,215,54,-84.3,-6.7,26.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171326.1.nmf,13:28.8
708,215,54,-81.3,-6.2,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171326.1.nmf,13:27.1
708,215,54,-79.1,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171326.1.nmf,13:26.3
817,236,3,-93.4,-9.1,10.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161657.1.nmf,17:01.0
817,236,3,-91,-6.8,11.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161657.1.nmf,16:59.4
817,236,3,-91.8,-6.7,11.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161657.1.nmf,16:58.1
817,236,3,-91.7,-6.9,9.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161657.1.nmf,16:57.5
806,165,3,-79.3,-6.1,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:15.0
806,165,3,-78.8,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:14.5
806,165,3,-78.7,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:14.0
806,165,3,-78.1,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:13.5
806,165,3,-77.9,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:13.0
806,165,3,-77.9,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:12.5
806,165,3,-78.1,-6.1,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:12.0
806,165,3,-78.2,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:11.5
806,165,3,-78.1,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:11.0
806,165,3,-77.6,-6,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:10.5
806,165,3,-81,-6,29,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:10.0
806,165,3,-82.2,-6.1,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:09.5
806,165,3,-77.4,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:09.0
806,165,3,-76.4,-6,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:08.5
806,165,3,-76.8,-6.1,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:08.0
806,165,3,-76.8,-6.1,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,04:07.5
521,231,54,-95,-8.7,5.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162950.1.nmf,29:56.0
521,231,54,-96.3,-7.6,7.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162950.1.nmf,29:54.7
521,231,54,-95.8,-8.1,6.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162950.1.nmf,29:53.4
521,231,54,-96,-9.4,6.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162950.1.nmf,29:52.1
521,231,2,-91.2,-7.1,23.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162950.1.nmf,29:51.1
521,231,2,-89.9,-6.5,25.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162950.1.nmf,29:50.9
169,209,1,-88.3,-6.5,16.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165856.1.nmf,59:00.3
169,209,1,-88.8,-7.6,8.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165856.1.nmf,58:58.3
169,209,1,-89.6,-6.3,18.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165856.1.nmf,58:57.9
169,209,1,-93.1,-6.6,14.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165856.1.nmf,58:56.8
210,103,1,-93.8,-6.7,27.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164420.1.nmf,44:23.7
210,103,1,-92.3,-6.6,27.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164420.1.nmf,44:22.4
210,103,1,-92.6,-7,27.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164420.1.nmf,44:21.2
210,103,1,-98,-6.5,24.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164420.1.nmf,44:20.4
205,260,1,-93.8,-7.1,12,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165100.1.nmf,51:04.3
205,260,1,-94.4,-6.9,12.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165100.1.nmf,51:03.1
205,260,1,-95.3,-6.9,12.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165100.1.nmf,51:01.8
205,260,1,-94.5,-7.3,11.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165100.1.nmf,51:00.7
870,180,151,-105.3,-6.4,22.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111814.1.nmf,18:18.0
870,180,151,-101.9,-6.3,24.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111814.1.nmf,18:17.5
870,180,151,-102.6,-6.2,23.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111814.1.nmf,18:16.9
870,180,151,-103.1,-6.2,23.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111814.1.nmf,18:16.3
870,180,151,-103.1,-6.3,22.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111814.1.nmf,18:15.9
870,180,151,-101.1,-6.2,24.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111814.1.nmf,18:15.1
870,180,151,-102.7,-6.5,17.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111814.1.nmf,18:14.7
178,192,1,-83.8,-6.3,27,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164607.1.nmf,46:09.9
178,192,1,-87.9,-6.2,23.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164607.1.nmf,46:07.4
702,108,3,-85.6,-5.9,23.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111102.1.nmf,11:07.0
702,108,3,-85,-5.8,23.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111102.1.nmf,11:06.5
702,108,3,-84.3,-6.1,24.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111102.1.nmf,11:06.0
702,108,3,-82.9,-5.9,24.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111102.1.nmf,11:05.4
702,108,3,-83.6,-6,24.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111102.1.nmf,11:04.9
702,108,3,-84.8,-5.9,24.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111102.1.nmf,11:04.4
702,108,3,-84.7,-6,24.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111102.1.nmf,11:03.9
702,108,3,-83.5,-5.8,25,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111102.1.nmf,11:03.4
702,108,3,-84.5,-5.9,24.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111102.1.nmf,11:02.9
379,137,2,-101.5,-6.6,18.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163846.1.nmf,38:50.7
379,137,2,-96.3,-6.8,17.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163846.1.nmf,38:48.6
379,137,2,-99.4,-6.8,17.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163846.1.nmf,38:48.2
379,137,2,-100.7,-8.5,15.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163846.1.nmf,38:46.9
