location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,301_beam0,301_beam32,301_beam64,301_beam96,301_beam128,302_beam0,302_beam32,302_beam64,302_beam96,302_beam128,Distance_301,Distance_302,Angle_301,Angle_302
748.0,150.0,302.0,-101.4,-7.0,21.9,09:21:17.275,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
748.0,150.0,302.0,-100.7,-7.0,22.3,09:21:18.635,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
748.0,150.0,302.0,-101.6,-7.6,21.6,09:21:19.922,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
748.0,150.0,302.0,-100.3,-6.8,22.9,09:21:21.202,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
748.0,150.0,302.0,-100.4,-6.9,22.8,09:21:22.697,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
748.0,150.0,302.0,-101.3,-6.9,22.1,09:21:24.240,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
748.0,150.0,302.0,-101.1,-6.9,22.5,09:21:24.930,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
748.0,150.0,302.0,-100.9,-7.0,22.9,09:21:26.640,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
748.0,150.0,302.0,-100.8,-7.2,22.4,09:21:27.472,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
748.0,150.0,302.0,-101.0,-7.6,22.2,09:21:28.882,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
748.0,150.0,302.0,-100.7,-7.1,22.6,09:21:31.443,18Jul13_092107.1.nmf,-5,-5,0,0,1,0,0,1,0,0,0,0,129.61867149450345,56.88585061331157,1,3
