location_x,location_y,PCI,RSRP
62.656,7.939,54,-72.4
62.656,7.939,54,-74.8
62.656,7.939,54,-83.9
44.599,25.352,2,-84.3
44.599,25.352,2,-87.5
44.599,25.352,2,-86.5
44.599,25.352,2,-89.2
44.599,25.352,2,-85.3
44.599,25.352,2,-91.8
69.742,16.178,3,-89.7
69.742,16.178,3,-92.7
69.742,16.178,3,-91.5
81.989,17.529,3,-66.1
81.989,17.529,3,-62.1
81.989,17.529,3,-65.9
81.989,17.529,3,-66.7
81.989,17.529,3,-68.9
81.989,17.529,3,-68
81.989,17.529,3,-66.8
81.989,17.529,3,-65.7
81.989,17.529,3,-66.5
81.989,17.529,3,-65.3
81.989,17.529,3,-65.6
81.989,17.529,3,-65.4
81.989,17.529,3,-68.4
81.989,17.529,3,-69.6
81.989,17.529,3,-70.2
81.989,17.529,3,-69.3
81.989,17.529,3,-66.8
81.989,17.529,3,-66.1
64.646,6.94,54,-84.4
64.646,6.94,54,-95.6
64.646,6.94,54,-95.9
64.646,6.94,54,-87
64.646,6.94,54,-85.5
96.382,9.931,54,-105.9
96.382,9.931,54,-103.1
96.382,9.931,54,-103.9
96.382,9.931,54,-106.4
15.372,9.0175,1,-90.4
15.372,9.0175,1,-87.6
15.372,9.0175,1,-92.8
15.372,9.0175,1,-90.6
76.483,20.158,3,-83.9
76.483,20.158,3,-83.5
76.483,20.158,3,-83.6
76.483,20.158,3,-82.6
76.483,20.158,3,-83.3
76.483,20.158,3,-84.3
76.483,20.158,3,-85.7
76.483,20.158,3,-86.4
76.483,20.158,3,-85
68.332,7.321,54,-80.9
68.332,7.321,54,-80.5
68.332,7.321,54,-80.6
68.332,7.321,54,-81.6
68.332,7.321,54,-80.8
75.725,13.655,54,-90.4
75.725,13.655,54,-89.3
75.725,13.655,54,-93
81.442,19.321,3,-76.9
81.442,19.321,3,-72.8
81.442,19.321,3,-69.9
81.442,19.321,3,-73.4
81.442,19.321,3,-72.6
81.442,19.321,3,-70.7
81.442,19.321,3,-71.8
81.442,19.321,3,-69.6
81.442,19.321,3,-70.4
81.442,19.321,3,-70.7
81.442,19.321,3,-69.9
81.442,19.321,3,-72.8
56.861,8.56,54,-97.9
56.861,8.56,54,-98.8
56.861,8.56,54,-98.8
88.052,13.462,3,-85.4
88.052,13.462,3,-82.9
88.052,13.462,3,-82.5
88.052,13.462,3,-82.1
88.052,13.462,3,-81.9
88.052,13.462,3,-81.9
88.052,13.462,3,-79.6
88.052,13.462,3,-78.8
88.052,13.462,3,-78.7
88.052,13.462,3,-78.4
88.052,13.462,3,-79.2
88.052,13.462,3,-80.3
88.052,13.462,3,-84.4
88.052,13.462,3,-84.7
88.052,13.462,3,-85.8
88.052,13.462,3,-86.8
88.052,13.462,3,-86.6
88.052,13.462,3,-84.8
88.052,13.462,3,-83.6
88.052,13.462,3,-83.9
88.052,13.462,3,-84.4
88.052,13.462,3,-87.5
88.052,13.462,3,-90.4
74.041,8.0065,54,-79.7
74.041,8.0065,54,-77.8
74.041,8.0065,54,-74.6
74.041,8.0065,54,-79.6
74.041,8.0065,54,-76.9
94.489,10.098,54,-101.3
94.489,10.098,54,-103.9
94.489,10.098,54,-105.2
11.125,5.212,1,-103.7
11.125,5.212,1,-99
11.125,5.212,1,-101
85.862,1.897,3,-97.6
85.862,1.897,3,-102.8
85.862,1.897,3,-98.5
2.4415,13.495,151,-125.4
2.4415,13.495,151,-127.3
2.4415,13.495,151,-124.8
2.4415,13.495,151,-120.6
2.4415,13.495,151,-122
2.4415,13.495,151,-122.3
2.4415,13.495,151,-122.4
2.4415,13.495,151,-125.3
87.554,3.1585,3,-99.9
87.554,3.1585,3,-98.1
87.554,3.1585,3,-103.9
41.692,22.936,2,-87.6
41.692,22.936,2,-92
41.692,22.936,2,-87.8
59.805,12.399,3,-109.2
59.805,12.399,3,-106.1
59.805,12.399,3,-107.8
59.805,12.399,3,-111.3
17.173,19.288,1,-92.1
17.173,19.288,1,-84.9
30.449,23.813,1,-101.6
30.449,23.813,1,-102.4
84.2,11.188,54,-87.4
84.2,11.188,54,-88
36.086,21.655,2,-104.2
36.086,21.655,2,-103.8
36.086,21.655,2,-101.2
62.03,6.6505,54,-85.3
62.03,6.6505,54,-87.6
62.03,6.6505,54,-90.6
43.777,20.986,2,-86.2
43.777,20.986,2,-86.4
43.777,20.986,2,-84.8
43.777,20.986,2,-86.8
43.777,20.986,2,-86.8
43.777,20.986,2,-83.9
43.777,20.986,2,-93.4
80.515,10.807,54,-85.5
80.515,10.807,54,-84.9
80.515,10.807,54,-87.2
80.515,10.807,54,-82.8
88.159,3.6175,54,-98.5
88.159,3.6175,54,-104.6
88.159,3.6175,54,-101
88.159,3.6175,54,-99.1
63.034,4.135,54,-94.2
63.034,4.135,54,-93.1
63.034,4.135,54,-95.6
63.034,4.135,54,-97.2
63.034,4.135,54,-92.4
14.529,22.556,1,-95.4
14.529,22.556,1,-101.9
83.201,18.565,3,-59.4
83.201,18.565,3,-60.3
83.201,18.565,3,-65.8
83.201,18.565,3,-63.7
83.201,18.565,3,-63.1
83.201,18.565,3,-63.1
83.201,18.565,3,-63
83.201,18.565,3,-62.6
83.201,18.565,3,-62.7
83.201,18.565,3,-63.9
83.201,18.565,3,-69.7
83.201,18.565,3,-67.6
83.201,18.565,3,-66.7
83.201,18.565,3,-65.3
83.201,18.565,3,-70.1
83.201,18.565,3,-68.1
83.201,18.565,3,-64.9
83.201,18.565,3,-63.5
88.717,6.9235,54,-98
88.717,6.9235,54,-97.8
88.717,6.9235,54,-97.8
88.717,6.9235,54,-98
33.248,12.597,1,-87.4
33.248,12.597,1,-82.7
33.248,12.597,1,-89.7
33.248,12.597,1,-84.4
86.582,20.97,3,-80.3
86.582,20.97,3,-75.3
86.582,20.97,3,-74.6
86.582,20.97,3,-74.1
86.582,20.97,3,-73.3
86.582,20.97,3,-75.4
86.582,20.97,3,-74.7
86.582,20.97,3,-74.4
86.582,20.97,3,-74.9
86.582,20.97,3,-74.2
86.582,20.97,3,-73.8
86.582,20.97,3,-75.5
86.582,20.97,3,-77.2
86.582,20.97,3,-75.6
86.582,20.97,3,-76.6
86.582,20.97,3,-81.9
15.517,10.081,1,-89.1
15.517,10.081,1,-86.4
39.487,1.411,1,-107.3
39.487,1.411,1,-110.6
39.487,1.411,1,-111.7
55.903,12.853,54,-91.3
55.903,12.853,54,-105.4
55.903,12.853,54,-100.6
19.121,7.2625,1,-79.8
19.121,7.2625,1,-80.3
19.121,7.2625,1,-80.1
35.743,12.77,1,-90.9
35.743,12.77,1,-92.8
35.743,12.77,1,-90.4
79.111,11.554,54,-84.7
79.111,11.554,54,-86.2
70.284,14.149,54,-81.6
70.284,14.149,54,-82
17.593,17.143,1,-89.9
17.593,17.143,1,-89.5
17.593,17.143,1,-89.9
17.593,17.143,1,-85.6
58.216,10.541,54,-93.4
58.216,10.541,54,-93.6
58.216,10.541,54,-93.1
58.216,10.541,54,-93.4
17.187,5.77,1,-85.1
17.187,5.77,1,-87.1
17.187,5.77,1,-88.1
17.187,5.77,1,-88.3
57.079,12.468,54,-82.8
57.079,12.468,54,-84.3
57.079,12.468,54,-87.1
57.079,12.468,54,-92.7
80.404,15.79,3,-78.4
80.404,15.79,3,-80
80.404,15.79,3,-79.2
80.404,15.79,3,-81.1
80.404,15.79,3,-80.6
80.404,15.79,3,-79.3
80.404,15.79,3,-78.3
80.404,15.79,3,-79.3
80.404,15.79,3,-79
80.404,15.79,3,-79.3
80.404,15.79,3,-78.9
80.404,15.79,3,-79.4
80.404,15.79,3,-80.1
80.404,15.79,3,-83.2
81.085,23.954,3,-81
81.085,23.954,3,-83.9
81.085,23.954,3,-78.3
81.085,23.954,3,-79.4
81.085,23.954,3,-82.2
81.085,23.954,3,-83.3
81.085,23.954,3,-82.6
81.085,23.954,3,-81.3
81.085,23.954,3,-80.8
81.085,23.954,3,-79.6
81.085,23.954,3,-81.4
77.504,18.354,3,-78.1
77.504,18.354,3,-72.8
77.504,18.354,3,-70.1
77.504,18.354,3,-72.6
77.504,18.354,3,-72.9
77.504,18.354,3,-70.8
77.504,18.354,3,-73.3
88.201,24.011,3,-78.9
88.201,24.011,3,-80.8
88.201,24.011,3,-80.6
88.201,24.011,3,-80.8
88.201,24.011,3,-78.8
88.201,24.011,3,-79.5
88.201,24.011,3,-76.2
88.201,24.011,3,-77.6
88.201,24.011,3,-78.1
88.201,24.011,3,-78.9
88.201,24.011,3,-79.1
88.201,24.011,3,-78.5
88.201,24.011,3,-78.5
88.201,24.011,3,-79
88.201,24.011,3,-78.8
88.201,24.011,3,-79.9
88.201,24.011,3,-80.7
64.013,10.039,54,-78.9
64.013,10.039,54,-79.9
64.013,10.039,54,-79.3
64.013,10.039,54,-78.4
68.959,3.985,54,-84.8
68.959,3.985,54,-82.7
68.959,3.985,54,-86.9
68.959,3.985,54,-96.7
15.772,20.154,1,-93.6
15.772,20.154,1,-94.4
15.772,20.154,1,-96.8
15.772,20.154,1,-93.4
91.7,17.045,3,-89.3
91.7,17.045,3,-86.9
91.7,17.045,3,-86
91.7,17.045,3,-85.5
91.7,17.045,3,-85.4
91.7,17.045,3,-85.3
91.7,17.045,3,-86.4
91.7,17.045,3,-87.4
91.7,17.045,3,-85.8
91.7,17.045,3,-87.8
91.7,17.045,3,-86
22.826,13.098,1,-66.1
22.826,13.098,1,-69.3
22.826,13.098,1,-65
