location_x,location_y,PCI,RSRP
11,5,1,-103.7
11,5,1,-99
11,5,1,-101
86,2,3,-97.6
86,2,3,-102.8
86,2,3,-98.5
2,13,151,-125.4
2,13,151,-127.3
2,13,151,-124.8
2,13,151,-120.6
2,13,151,-122
2,13,151,-122.3
2,13,151,-122.4
2,13,151,-125.3
88,3,3,-99.9
88,3,3,-98.1
88,3,3,-103.9
42,23,2,-87.6
42,23,2,-92
42,23,2,-87.8
60,12,3,-109.2
60,12,3,-106.1
60,12,3,-107.8
60,12,3,-111.3
17,19,1,-92.1
17,19,1,-84.9
30,24,1,-101.6
30,24,1,-102.4
84,11,54,-87.4
84,11,54,-88
36,22,2,-104.2
36,22,2,-103.8
36,22,2,-101.2
62,7,54,-85.3
62,7,54,-87.6
62,7,54,-90.6
44,21,2,-86.2
44,21,2,-86.4
44,21,2,-84.8
44,21,2,-86.8
44,21,2,-86.8
44,21,2,-83.9
44,21,2,-93.4
81,11,54,-85.5
81,11,54,-84.9
81,11,54,-87.2
81,11,54,-82.8
88,4,54,-98.5
88,4,54,-104.6
88,4,54,-101
88,4,54,-99.1
63,4,54,-94.2
63,4,54,-93.1
63,4,54,-95.6
63,4,54,-97.2
63,4,54,-92.4
15,23,1,-95.4
15,23,1,-101.9
83,19,3,-59.4
83,19,3,-60.3
83,19,3,-65.8
83,19,3,-63.7
83,19,3,-63.1
83,19,3,-63.1
83,19,3,-63
83,19,3,-62.6
83,19,3,-62.7
83,19,3,-63.9
83,19,3,-69.7
83,19,3,-67.6
83,19,3,-66.7
83,19,3,-65.3
83,19,3,-70.1
83,19,3,-68.1
83,19,3,-64.9
83,19,3,-63.5
89,7,54,-98
89,7,54,-97.8
89,7,54,-97.8
89,7,54,-98
33,13,1,-87.4
33,13,1,-82.7
33,13,1,-89.7
33,13,1,-84.4
87,21,3,-80.3
87,21,3,-75.3
87,21,3,-74.6
87,21,3,-74.1
87,21,3,-73.3
87,21,3,-75.4
87,21,3,-74.7
87,21,3,-74.4
87,21,3,-74.9
87,21,3,-74.2
87,21,3,-73.8
87,21,3,-75.5
87,21,3,-77.2
87,21,3,-75.6
87,21,3,-76.6
87,21,3,-81.9
16,10,1,-89.1
16,10,1,-86.4
39,1,1,-107.3
39,1,1,-110.6
39,1,1,-111.7
56,13,54,-91.3
56,13,54,-105.4
56,13,54,-100.6
19,7,1,-79.8
19,7,1,-80.3
19,7,1,-80.1
36,13,1,-90.9
36,13,1,-92.8
36,13,1,-90.4
79,12,54,-84.7
79,12,54,-86.2
70,14,54,-81.6
70,14,54,-82
18,17,1,-89.9
18,17,1,-89.5
18,17,1,-89.9
18,17,1,-85.6
58,11,54,-93.4
58,11,54,-93.6
58,11,54,-93.1
58,11,54,-93.4
17,6,1,-85.1
17,6,1,-87.1
17,6,1,-88.1
17,6,1,-88.3
57,12,54,-82.8
57,12,54,-84.3
57,12,54,-87.1
57,12,54,-92.7
80,16,3,-78.4
80,16,3,-80
80,16,3,-79.2
80,16,3,-81.1
80,16,3,-80.6
80,16,3,-79.3
80,16,3,-78.3
80,16,3,-79.3
80,16,3,-79
80,16,3,-79.3
80,16,3,-78.9
80,16,3,-79.4
80,16,3,-80.1
80,16,3,-83.2
81,24,3,-81
81,24,3,-83.9
81,24,3,-78.3
81,24,3,-79.4
81,24,3,-82.2
81,24,3,-83.3
81,24,3,-82.6
81,24,3,-81.3
81,24,3,-80.8
81,24,3,-79.6
81,24,3,-81.4
78,18,3,-78.1
78,18,3,-72.8
78,18,3,-70.1
78,18,3,-72.6
78,18,3,-72.9
78,18,3,-70.8
78,18,3,-73.3
88,24,3,-78.9
88,24,3,-80.8
88,24,3,-80.6
88,24,3,-80.8
88,24,3,-78.8
88,24,3,-79.5
88,24,3,-76.2
88,24,3,-77.6
88,24,3,-78.1
88,24,3,-78.9
88,24,3,-79.1
88,24,3,-78.5
88,24,3,-78.5
88,24,3,-79
88,24,3,-78.8
88,24,3,-79.9
88,24,3,-80.7
64,10,54,-78.9
64,10,54,-79.9
64,10,54,-79.3
64,10,54,-78.4
69,4,54,-84.8
69,4,54,-82.7
69,4,54,-86.9
69,4,54,-96.7
16,20,1,-93.6
16,20,1,-94.4
16,20,1,-96.8
16,20,1,-93.4
92,17,3,-89.3
92,17,3,-86.9
92,17,3,-86
92,17,3,-85.5
92,17,3,-85.4
92,17,3,-85.3
92,17,3,-86.4
92,17,3,-87.4
92,17,3,-85.8
92,17,3,-87.8
92,17,3,-86
23,13,1,-66.1
23,13,1,-69.3
23,13,1,-65
